state_name,state_id,district_name,lg_dt_code,medium,micro,small,total
UTTARAKHAND,5,ALMORA,45,2,14877,36,14915
UTTARAKHAND,5,CHAMOLI,47,0,11750,20,11770
UTTARAKHAND,5,PITHORAGARH,53,1,12355,40,12396
"WEST BENGAL",19,DARJEELING,309,50,60534,988,61572
"WEST BENGAL",19,KOLKOTA,315,1048,183764,8596,193408
"WEST BENGAL",19,"PURBA BARDHAMAN",306,29,102348,1066,103443
"WEST BENGAL",19,"SOUTH 24 PRAGANAS",304,113,177086,1020,178219
"ANDAMAN AND NICOBAR ISLANDS",35,"NORTH AND MIDDLE ANDAMAN",632,0,2853,4,2857
DELHI,7,"NORTH WEST",82,502,190253,5511,196266
"JAMMU AND KASHMIR",1,GANDERBAL,626,1,25650,39,25690
"JAMMU AND KASHMIR",1,KATHUA,7,17,25602,177,25796
"JAMMU AND KASHMIR",1,KUPWARA,8,6,29371,62,29439
"JAMMU AND KASHMIR",1,PULWAMA,11,23,35370,227,35620
"JAMMU AND KASHMIR",1,RAMBAN,621,1,11608,26,11635
"JAMMU AND KASHMIR",1,SHOPIAN,625,2,15132,72,15206
LADAKH,37,KARGIL,6,0,5442,23,5465
LADAKH,37,"LEH LADAKH",9,3,9041,90,9134
"THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU",38,DIU,464,0,1098,22,1120
"ANDHRA PRADESH",28,ANANTHAPUR,502,33,123592,756,124381
"ANDHRA PRADESH",28,CHITOOR,503,45,100143,789,100977
"ANDHRA PRADESH",28,KRISHNA,510,109,111681,1992,113782
"ARUNACHAL PRADESH",12,"Keyi Panyor",786,0,178,3,181
"ARUNACHAL PRADESH",12,"KRA DAADI",677,0,353,2,355
"ARUNACHAL PRADESH",12,LEPARADA,724,0,428,3,431
"ARUNACHAL PRADESH",12,"LOWER DIBANG VALLEY",235,0,1375,13,1388
"ARUNACHAL PRADESH",12,"LOWER SIANG",719,0,460,6,466
"ARUNACHAL PRADESH",12,"LOWER SUBANSIRI",236,1,1550,10,1561
"ARUNACHAL PRADESH",12,TIRAP,239,0,470,8,478
"ARUNACHAL PRADESH",12,"UPPER SIANG",240,0,342,3,345
ASSAM,18,BAJALI,739,1,5220,18,5239
ASSAM,18,BARPETA,280,20,50506,204,50730
ASSAM,18,CHARAIDEO,708,5,12570,42,12617
ASSAM,18,DHUBRI,285,10,43442,164,43616
ASSAM,18,HOJAI,709,3,26966,101,27070
ASSAM,18,"KAMRUP METRO",618,187,82834,2110,85131
ASSAM,18,KARIMGANJ,293,4,31675,144,31823
ASSAM,18,KOKRAJHAR,294,8,25636,96,25740
ASSAM,18,MAJULI,706,0,4964,5,4969
ASSAM,18,TINSUKIA,302,13,43839,362,44214
ASSAM,18,"WEST KARBI ANGLONG",710,102,4749,17,4868
BIHAR,10,"KAIMUR (BHABUA)",200,6,21124,286,21416
BIHAR,10,KHAGARIA,202,14,28733,174,28921
BIHAR,10,LAKHISARAI,204,1,14942,80,15023
BIHAR,10,ROHTAS,215,9,49157,409,49575
BIHAR,10,SHEOHAR,220,2,10804,24,10830
BIHAR,10,SIWAN,222,1,49293,230,49524
CHHATTISGARH,22,BALOD,646,3,17937,92,18032
CHHATTISGARH,22,"BALOD BAZAR",644,3,24343,303,24649
CHHATTISGARH,22,BASTAR,374,5,18840,158,19003
CHHATTISGARH,22,JANJGIR-CHAMPA,379,10,33518,221,33749
CHHATTISGARH,22,"KHAIRGARH CHHUIKHADAN GANDAI",759,0,5282,7,5289
CHHATTISGARH,22,RAJNANDAGAON,388,15,34288,327,34630
CHHATTISGARH,22,"SARANGARH BILAIGARH",763,0,6834,8,6842
GUJARAT,24,ANAND,440,36,73607,701,74344
GUJARAT,24,BHARUCH,442,82,67536,1366,68984
GUJARAT,24,BOTAD,676,16,16378,294,16688
GUJARAT,24,CHHOTAUDEPUR,668,4,11844,86,11934
GUJARAT,24,"PANCH MAHALS",454,27,35513,324,35864
HARYANA,6,AMBALA,58,46,64620,759,65425
HARYANA,6,PANIPAT,71,88,84166,2064,86318
HARYANA,6,REWARI,72,43,36286,625,36954
HARYANA,6,SONIPAT,75,128,65269,1523,66920
"HIMACHAL PRADESH",2,BILASPUR,15,3,13382,77,13462
"HIMACHAL PRADESH",2,MANDI,22,8,32550,189,32747
"HIMACHAL PRADESH",2,SIRMAUR,24,49,19153,309,19511
JHARKHAND,20,GIRIDIH,329,11,52036,227,52274
JHARKHAND,20,LATEHAR,335,3,11407,47,11457
JHARKHAND,20,"LOHARDAGA ",336,2,10926,45,10973
JHARKHAND,20,SAHEBGANJ,340,2,16161,102,16265
JHARKHAND,20,"SIMDEGA ",342,0,7353,31,7384
KARNATAKA,29,BAGALKOT,524,13,59720,350,60083
KARNATAKA,29,"BENGALURU (RURAL)",526,142,117256,1519,118917
KARNATAKA,29,"BENGALURU (URBAN)",525,1342,639665,14078,655085
KARNATAKA,29,CHAMARAJNAGAR,531,5,27755,166,27926
KARNATAKA,29,CHIKBALLAPUR,630,12,45359,315,45686
KARNATAKA,29,CHITRADURGA,533,19,48377,364,48760
KARNATAKA,29,HAVERI,540,17,53263,400,53680
KARNATAKA,29,KOLAR,542,32,53965,497,54494
KARNATAKA,29,MYSURU,545,62,144613,1299,145974
KARNATAKA,29,"UTTAR KANNAD",550,2,54110,310,54422
KERALA,32,KASARAGOD,558,12,37955,297,38264
KERALA,32,KOZHIKODE,561,95,102610,1091,103796
KERALA,32,PALAKKAD,563,44,88558,847,89449
KERALA,32,WAYANAD,567,10,29290,276,29576
"MADHYA PRADESH",23,ALIRAJPUR,639,0,10207,41,10248
"MADHYA PRADESH",23,CHHATARPUR,398,7,35282,284,35573
"MADHYA PRADESH",23,KHARGONE,414,16,53463,369,53848
"MADHYA PRADESH",23,MORENA,417,25,42990,273,43288
"MADHYA PRADESH",23,SHEOPUR,431,1,9546,98,9645
"MADHYA PRADESH",23,UJJAIN,435,24,100618,640,101282
"MADHYA PRADESH",23,VIDISHA,437,10,47649,328,47987
MAHARASHTRA,27,AKOLA,467,53,88161,682,88896
MAHARASHTRA,27,BHANDARA,471,9,63373,201,63583
MAHARASHTRA,27,LATUR,481,71,120541,805,121417
MAHARASHTRA,27,SANGLI,493,70,173329,1298,174697
MANIPUR,14,"IMPHAL WEST",256,9,34975,200,35184
MANIPUR,14,JIRIBAM,713,0,584,1,585
MANIPUR,14,SENAPATI,257,1,5367,13,5381
MANIPUR,14,UKHRUL,260,0,3143,6,3149
MEGHALAYA,17,"SOUTH WEST  GARO HILLS",663,0,2456,6,2462
MEGHALAYA,17,"WEST JAINTIA HILLS",275,0,5172,14,5186
MEGHALAYA,17,"WEST KHASI HILLS",279,0,2547,8,2555
MIZORAM,15,AIZAWL,261,6,19738,158,19902
MIZORAM,15,KOLASIB,263,0,3028,14,3042
MIZORAM,15,LAWNGTLAI,264,0,1329,4,1333
MIZORAM,15,LUNGLEI,265,1,3442,11,3454
MIZORAM,15,SAIHA,267,0,628,4,632
NAGALAND,13,WOKHA,250,0,2982,6,2988
ODISHA,21,BHADRAK,348,12,56698,212,56922
ODISHA,21,BOUDH,349,0,11668,46,11714
ODISHA,21,DHENKANAL,352,4,38131,190,38325
ODISHA,21,RAYAGADA,370,1,19892,116,20009
PUNJAB,3,"FATEHGARH SAHIB",30,208,32210,1407,33825
PUNJAB,3,LUDHIANA,36,410,278371,5846,284627
RAJASTHAN,8,BANSWARA,88,12,40154,194,40360
RAJASTHAN,8,BARMER,90,52,71928,912,72892
RAJASTHAN,8,Gangapurcity,113,0,2239,7,2246
RAJASTHAN,8,HANUMANGARH,101,15,78637,460,79112
RAJASTHAN,8,JAIPUR,102,593,570498,7465,578556
RAJASTHAN,8,"Neem Ka Thana",114,1,3443,12,3456
RAJASTHAN,8,Salumbar,777,0,2790,2,2792
RAJASTHAN,8,Shahpura,92,0,1390,2,1392
RAJASTHAN,8,SIROHI,115,14,35735,243,35992
SIKKIM,11,Gyalshing,228,0,2192,6,2198
"TAMIL NADU",33,ARIYALUR,610,9,33002,133,33144
"TAMIL NADU",33,CUDDALORE,570,30,119722,525,120277
"TAMIL NADU",33,DINDIGUL,572,39,111008,755,111802
"TAMIL NADU",33,PUDUKKOTTAI,582,14,71764,357,72135
"TAMIL NADU",33,THIRUVALLUR,589,132,166992,1842,168966
"TAMIL NADU",33,TUTICORIN,594,39,88342,693,89074
"TAMIL NADU",33,VIRUDHUNAGAR,597,64,98106,923,99093
TELANGANA,36,ADILABAD,501,8,29219,163,29390
TELANGANA,36,Hanumakonda,686,27,46807,515,47349
TELANGANA,36,MANCHERIAL,684,4,39448,139,39591
TELANGANA,36,"MEDCHAL MALKAJGIRI",700,191,174335,2917,177443
TELANGANA,36,NAGARKURNOOL,694,1,27298,116,27415
TELANGANA,36,Nirmal,680,7,30072,123,30202
TELANGANA,36,PEDDAPALLI,682,3,31251,183,31437
TELANGANA,36,"RAJANNA SIRCILLA",683,1,27998,57,28056
TELANGANA,36,"RANGA REDDI",518,276,212598,3108,215982
TELANGANA,36,SANGAREDDY,691,57,64818,582,65457
TELANGANA,36,SIDDIPET,692,12,50401,271,50684
TELANGANA,36,VIKARABAD,698,3,31139,130,31272
TELANGANA,36,Warangal,522,12,46774,197,46983
"UTTAR PRADESH",9,AMETHI,640,11,33780,171,33962
"UTTAR PRADESH",9,BAREILLY,130,62,122439,952,123453
"UTTAR PRADESH",9,BHADOHI,179,2,39089,157,39248
"UTTAR PRADESH",9,BUDAUN,133,10,45569,291,45870
"UTTAR PRADESH",9,CHANDAULI,135,31,38701,269,39001
"UTTAR PRADESH",9,DEORIA,137,8,55889,245,56142
"UTTAR PRADESH",9,ETAH,138,11,32147,267,32425
"UTTAR PRADESH",9,HAMIRPUR,149,9,19371,139,19519
"UTTAR PRADESH",9,HAPUR,661,35,44865,483,45383
"UTTAR PRADESH",9,"KANPUR NAGAR",157,206,176248,2770,179224
"UTTAR PRADESH",9,KASGANJ,633,5,23416,158,23579
"UTTAR PRADESH",9,"LAKHIMPUR KHERI",159,10,52133,368,52511
"UTTAR PRADESH",9,LUCKNOW,162,227,256044,3116,259387
"UTTAR PRADESH",9,MORADABAD,171,33,101079,716,101828
"UTTAR PRADESH",9,MUZAFFARNAGAR,172,71,87136,762,87969
"UTTAR PRADESH",9,PILIBHIT,173,6,42247,206,42459
"UTTAR PRADESH",9,"SANT KABEER NAGAR",178,9,29943,136,30088
"UTTAR PRADESH",9,SIDDHARTHNAGAR,182,3,34179,174,34356
"UTTAR PRADESH",9,SITAPUR,183,7,55037,323,55367
"UTTAR PRADESH",9,SULTANPUR,185,3,41058,197,41258
"UTTAR PRADESH",9,VARANASI,187,88,173247,1470,174805
UTTARAKHAND,5,BAGESHWAR,46,1,5957,8,5966
UTTARAKHAND,5,CHAMPAWAT,48,1,7766,31,7798
UTTARAKHAND,5,"PAURI GARHWAL",52,7,16178,74,16259
"WEST BENGAL",19,BIRBHUM,307,13,71086,502,71601
"WEST BENGAL",19,COOCHBEHAR,308,6,60995,292,61293
"WEST BENGAL",19,HOWRAH,313,95,125616,1817,127528
"WEST BENGAL",19,JALPAIGURI,314,22,59205,525,59752
"WEST BENGAL",19,KALIMPONG,702,1,7605,14,7620
"WEST BENGAL",19,MALDA,316,15,87080,479,87574
"WEST BENGAL",19,MURSHIDABAD,319,27,141949,840,142816
DELHI,7,EAST,78,200,108356,2703,111259
DELHI,7,SHAHDARA,671,28,22104,378,22510
DELHI,7,"SOUTH ",83,462,115424,3542,119428
DELHI,7,"SOUTH WEST",84,245,109563,2452,112260
"JAMMU AND KASHMIR",1,KISHTWAR,620,0,8884,22,8906
"JAMMU AND KASHMIR",1,KULGAM,622,2,20918,51,20971
PUDUCHERRY,34,PONDICHERRY,600,48,50520,532,51100
PUDUCHERRY,34,YANAM,600,4,798,22,824
"ANDHRA PRADESH",28,"SPSR NELLORE",515,59,109246,1111,110416
"ARUNACHAL PRADESH",12,TAWANG,238,1,842,17,860
ASSAM,18,BAKSA,616,3,18584,38,18625
ASSAM,18,Biswanath,705,2,20305,79,20386
ASSAM,18,CHIRANG,612,6,13332,54,13392
ASSAM,18,DHEMAJI,284,1,22269,78,22348
ASSAM,18,"SOUTH SALMARA MANCACHAR",707,1,10317,27,10345
BIHAR,10,BHAGALPUR,192,17,73570,373,73960
BIHAR,10,GAYA,196,15,85933,464,86412
BIHAR,10,JAMUI,198,4,28327,108,28439
BIHAR,10,KATIHAR,201,9,58324,324,58657
BIHAR,10,MADHEPURA,205,8,34623,203,34834
BIHAR,10,MUZAFFARPUR,208,33,115091,778,115902
BIHAR,10,NALANDA,209,4,50537,254,50795
BIHAR,10,"PURBI  CHAMPARAN",213,76,103049,575,103700
BIHAR,10,SAMASTIPUR,217,13,82159,416,82588
BIHAR,10,SHEIKHPURA,219,1,11199,40,11240
BIHAR,10,SITAMARHI,221,10,56483,223,56716
BIHAR,10,VAISHALI,224,11,75047,314,75372
CHHATTISGARH,22,BIJAPUR,636,1,3009,9,3019
CHHATTISGARH,22,DURG,378,93,70082,955,71130
CHHATTISGARH,22,KANKER,381,1,16093,88,16182
CHHATTISGARH,22,"MANENDRAGARH CHIRIMIRI BHARATPUR",760,0,5058,13,5071
CHHATTISGARH,22,RAIGARH,386,63,35039,514,35616
CHHATTISGARH,22,RAIPUR,387,405,128001,3208,131614
GUJARAT,24,AHMADABAD,438,1218,582931,13013,597162
GUJARAT,24,DANG,444,0,2370,12,2382
GUJARAT,24,"DEVBHOOMI DWARKA",674,8,17459,184,17651
GUJARAT,24,"GIR SOMNATH",675,6,30530,349,30885
GUJARAT,24,JAMNAGAR,447,98,73142,1430,74670
GUJARAT,24,MAHESANA,451,203,65894,1973,68070
GUJARAT,24,MORBI,673,237,54815,2459,57511
GUJARAT,24,SURAT,459,717,569682,11288,581687
GUJARAT,24,SURENDRANAGAR,460,34,45354,549,45937
GUJARAT,24,TAPI,641,10,13358,146,13514
HARYANA,6,"CHARKI DADRI",701,8,11391,118,11517
HARYANA,6,FATEHABAD,61,27,44117,453,44597
HARYANA,6,HISAR,63,94,83768,1128,84990
HARYANA,6,JIND,65,25,54868,604,55497
HARYANA,6,KURUKSHETRA,68,26,65959,520,66505
HARYANA,6,MAHENDRAGARH,69,11,30901,308,31220
HARYANA,6,ROHTAK,73,58,46158,724,46940
"HIMACHAL PRADESH",2,KINNAUR,19,1,3878,10,3889
"HIMACHAL PRADESH",2,SHIMLA,23,5,35673,254,35932
JHARKHAND,20,CHATRA,323,0,22135,73,22208
JHARKHAND,20,"GARHWA ",328,0,18599,92,18691
JHARKHAND,20,"SERAIKELA-KHARSAWAN  ",341,43,25578,366,25987
KARNATAKA,29,HASSAN,539,26,66570,666,67262
KARNATAKA,29,SHIVAMOGGA,547,27,70383,618,71028
KARNATAKA,29,VIJAYANAGAR,738,2,25341,136,25479
KERALA,32,ALAPPUZHA,554,16,62072,589,62677
KERALA,32,KANNUR,557,39,77776,716,78531
KERALA,32,KOTTAYAM,560,46,58519,837,59402
KERALA,32,THIRUVANANTHAPURAM,565,50,128967,1108,130125
"MADHYA PRADESH",23,"AGAR MALWA",667,5,27091,123,27219
"MADHYA PRADESH",23,ANUPPUR,390,2,13910,62,13974
"MADHYA PRADESH",23,ASHOKNAGAR,391,4,24836,146,24986
"MADHYA PRADESH",23,BURHANPUR,397,7,23851,171,24029
"MADHYA PRADESH",23,DHAR,403,71,72668,664,73403
"MADHYA PRADESH",23,INDORE,410,337,260932,4440,265709
"MADHYA PRADESH",23,JABALPUR,411,47,91706,899,92652
"MADHYA PRADESH",23,NARSINGHPUR,418,10,29934,232,30176
"MADHYA PRADESH",23,NIWARI,722,1,5350,34,5385
"MADHYA PRADESH",23,PANNA,420,0,16507,53,16560
"MADHYA PRADESH",23,SHAJAPUR,430,41,42897,216,43154
MAHARASHTRA,27,PALGHAR,665,105,222102,1735,223942
MAHARASHTRA,27,PARBHANI,489,26,72167,338,72531
MAHARASHTRA,27,PUNE,490,1057,1060078,11813,1072948
MAHARASHTRA,27,RATNAGIRI,492,10,86787,332,87129
MAHARASHTRA,27,THANE,497,633,717463,8527,726623
MANIPUR,14,CHANDEL,253,2,2070,12,2084
MANIPUR,14,"IMPHAL EAST",255,1,29228,89,29318
MANIPUR,14,KANGPOKPI,712,0,3049,1,3050
MANIPUR,14,NONEY,714,0,1250,2,1252
MANIPUR,14,TENGNOUPAL,716,1,1424,0,1425
MEGHALAYA,17,"EAST GARO HILLS",273,2,2904,8,2914
MEGHALAYA,17,"EAST JAINTIA HILLS",657,2,3718,36,3756
MEGHALAYA,17,"EAST KHASI HILLS",274,15,16628,211,16854
MEGHALAYA,17,"RI BHOI",276,12,4738,61,4811
MEGHALAYA,17,"SOUTH WEST KHASI HILLS",658,0,1783,2,1785
MIZORAM,15,Hnahthial,726,0,482,1,483
MIZORAM,15,Saitual,727,0,888,0,888
NAGALAND,13,DIMAPUR,244,12,13801,119,13932
NAGALAND,13,LONGLENG,615,0,1213,0,1213
ODISHA,21,BALESHWAR,346,16,85518,480,86014
ODISHA,21,GAJAPATI,353,2,11804,40,11846
ODISHA,21,KALAHANDI,358,6,33598,222,33826
ODISHA,21,KANDHAMAL,359,3,15747,45,15795
ODISHA,21,"MALKANGIRI  ",364,0,15028,64,15092
ODISHA,21,MAYURBHANJ,365,4,54760,272,55036
ODISHA,21,SAMBALPUR,371,17,34565,391,34973
ODISHA,21,SUNDARGARH,373,107,58787,875,59769
PUNJAB,3,FARIDKOT,29,13,33414,175,33602
PUNJAB,3,KAPURTHALA,35,14,48738,282,49034
PUNJAB,3,MANSA,37,5,31189,202,31396
PUNJAB,3,MOGA,38,17,57113,287,57417
RAJASTHAN,8,Anoopgarh,100,0,4158,10,4168
RAJASTHAN,8,BUNDI,94,21,36738,244,37003
RAJASTHAN,8,CHITTORGARH,95,14,73071,499,73584
RAJASTHAN,8,DUNGARPUR,99,4,32440,97,32541
RAJASTHAN,8,JHUNJHUNU,106,13,86363,390,86766
RAJASTHAN,8,Kekri,86,0,1730,4,1734
RAJASTHAN,8,KOTA,109,70,100698,1245,102013
RAJASTHAN,8,Kotputli-Behror,782,4,13950,22,13976
RAJASTHAN,8,NAGAUR,110,22,109231,721,109974
RAJASTHAN,8,Phalodi,772,2,7731,20,7753
RAJASTHAN,8,RAJSAMAND,112,4,54925,239,55168
RAJASTHAN,8,"SAWAI MADHOPUR",113,2,35008,232,35242
"TAMIL NADU",33,COIMBATORE,569,395,302879,4571,307845
"TAMIL NADU",33,DHARMAPURI,571,13,89871,321,90205
"TAMIL NADU",33,KANCHIPURAM,574,214,128724,1758,130696
"TAMIL NADU",33,NAGAPATTINAM,579,2,37123,147,37272
"TAMIL NADU",33,NAMAKKAL,580,100,101840,1317,103257
"TAMIL NADU",33,Ranipet,731,5,50143,158,50306
"TAMIL NADU",33,THANJAVUR,586,26,112377,604,113007
"TAMIL NADU",33,"THE NILGIRISH",587,9,36834,142,36985
"TAMIL NADU",33,Tirupathur,732,2,56612,121,56735
"TAMIL NADU",33,VELLORE,595,34,108674,704,109412
"TAMIL NADU",33,VILLUPURAM,596,23,97884,489,98396
TELANGANA,36,"BHADRADRI KOTHAGUDEM",690,3,38589,185,38777
TELANGANA,36,Jagitial,681,3,38666,141,38810
TELANGANA,36,KAMAREDDY,685,5,33373,140,33518
TELANGANA,36,KHAMMAM,509,15,64166,440,64621
TELANGANA,36,Mulugu,720,1,7729,34,7764
TELANGANA,36,Narayanpet,721,0,12606,39,12645
TELANGANA,36,NIZAMABAD,516,24,76106,399,76529
TELANGANA,36,SURYAPET,696,6,47312,290,47608
TRIPURA,16,DHALAI,269,2,9055,20,9077
TRIPURA,16,SEPAHIJALA,653,4,13036,68,13108
"UTTAR PRADESH",9,"AMBEDAKAR NAGAR",121,4,47689,198,47891
"UTTAR PRADESH",9,BAGHPAT,124,3,41976,163,42142
"UTTAR PRADESH",9,BANDA,128,3,22800,154,22957
"UTTAR PRADESH",9,CHITRAKOOT,136,9,14988,92,15089
"UTTAR PRADESH",9,ETAWAH,139,8,34847,230,35085
"UTTAR PRADESH",9,FATEHPUR,142,5,36152,236,36393
"UTTAR PRADESH",9,GHAZIPUR,146,12,70542,261,70815
"UTTAR PRADESH",9,GONDA,147,15,54291,285,54591
"UTTAR PRADESH",9,HARDOI,150,12,58815,332,59159
"UTTAR PRADESH",9,HATHRAS,163,19,35394,322,35735
"UTTAR PRADESH",9,"KANPUR DEHAT",156,9,31819,235,32063
"UTTAR PRADESH",9,LALITPUR,161,12,23708,171,23891
"UTTAR PRADESH",9,MAHOBA,165,7,16784,152,16943
"UTTAR PRADESH",9,MATHURA,167,34,104457,750,105241
"UTTAR PRADESH",9,SAHARANPUR,177,24,119428,628,120080
"UTTAR PRADESH",9,SONBHADRA,184,14,33744,273,34031
UTTARAKHAND,5,HARIDWAR,50,95,86395,993,87483
"WEST BENGAL",19,ALIPURDUAR,664,5,32179,185,32369
"WEST BENGAL",19,"DAKSHIN DINAJPUR",310,5,30013,169,30187
"WEST BENGAL",19,"EAST MEDINIPUR",317,32,143514,1091,144637
"WEST BENGAL",19,Jhargram,703,2,16061,68,16131
"WEST BENGAL",19,NADIA,320,14,111870,589,112473
"WEST BENGAL",19,"WEST MEDINIPUR",318,30,111244,795,112069
DELHI,7,CENTRAL,77,388,71622,3741,75751
DELHI,7,"NORTH EAST",81,65,77788,936,78789
DELHI,7,"SOUTH EAST",670,88,44523,821,45432
"JAMMU AND KASHMIR",1,ANANTNAG,1,23,54379,208,54610
"JAMMU AND KASHMIR",1,BANDIPORA,623,4,18394,21,18419
"JAMMU AND KASHMIR",1,BARAMULLA,3,4,50448,155,50607
"JAMMU AND KASHMIR",1,JAMMU,5,67,82647,989,83703
"JAMMU AND KASHMIR",1,RAJOURI,12,1,16651,65,16717
"JAMMU AND KASHMIR",1,REASI,627,1,10895,48,10944
"JAMMU AND KASHMIR",1,UDHAMPUR,14,3,17194,80,17277
PUDUCHERRY,34,KARAIKAL,598,5,9942,88,10035
PUDUCHERRY,34,MAHE,600,2,725,27,754
