state_name,state_id,district_name,lg_dt_code,medium,micro,small,total
"UTTAR PRADESH",9,LALITPUR,161,4,6556,53,6613
"UTTAR PRADESH",9,MATHURA,167,16,30503,280,30799
"UTTAR PRADESH",9,MIRZAPUR,170,5,14409,96,14510
"UTTAR PRADESH",9,SAHARANPUR,177,14,35676,166,35856
"UTTAR PRADESH",9,SITAPUR,183,7,14147,71,14225
UTTARAKHAND,5,BAGESHWAR,46,0,1094,1,1095
UTTARAKHAND,5,HARIDWAR,50,75,19135,542,19752
UTTARAKHAND,5,"RUDRA PRAYAG",54,0,1010,0,1010
UTTARAKHAND,5,"TEHRI GARHWAL",55,3,2830,19,2852
"WEST BENGAL",19,Jhargram,703,1,3120,19,3140
"ANDAMAN AND NICOBAR ISLANDS",35,NIKOBARS,603,0,197,2,199
DELHI,7,"NORTH WEST",82,218,53655,2480,56353
"JAMMU AND KASHMIR",1,BUDGAM,2,0,22380,35,22415
"JAMMU AND KASHMIR",1,DODA,4,1,2711,6,2718
"JAMMU AND KASHMIR",1,KISHTWAR,620,0,1059,3,1062
"JAMMU AND KASHMIR",1,KULGAM,622,0,4823,7,4830
LAKSHADWEEP,31,"LAKSHADWEEP DISTRICT",553,0,210,0,210
PUDUCHERRY,34,KARAIKAL,598,2,1819,18,1839
PUDUCHERRY,34,PONDICHERRY,600,28,8959,197,9184
"ANDHRA PRADESH",28,Bapatla,750,1,10183,26,10210
"ANDHRA PRADESH",28,"EAST GODAVARI",505,64,25482,528,26074
"ANDHRA PRADESH",28,Nandyal,755,2,13683,29,13714
"ANDHRA PRADESH",28,"Sri Sathya Sai",754,1,21079,27,21107
"ANDHRA PRADESH",28,Tirupati,752,8,20454,52,20514
"ARUNACHAL PRADESH",12,CHANGLANG,229,0,708,10,718
"ARUNACHAL PRADESH",12,KAMLE,718,0,77,0,77
"ARUNACHAL PRADESH",12,"LOWER DIBANG VALLEY",235,0,357,6,363
"ARUNACHAL PRADESH",12,"SHI YOMI",725,0,21,0,21
ASSAM,18,BAKSA,616,0,6585,14,6599
ASSAM,18,BARPETA,280,3,17173,43,17219
ASSAM,18,HOJAI,709,2,8148,18,8168
ASSAM,18,MAJULI,706,0,1398,0,1398
ASSAM,18,NAGAON,297,7,16826,79,16912
ASSAM,18,SIVASAGAR,300,0,7823,39,7862
ASSAM,18,"SOUTH SALMARA MANCACHAR",707,0,3247,6,3253
ASSAM,18,TAMULPUR,756,0,2214,1,2215
ASSAM,18,"WEST KARBI ANGLONG",710,0,1200,1,1201
BIHAR,10,BEGUSARAI,191,13,15538,76,15627
BIHAR,10,DARBHANGA,195,4,15467,33,15504
BIHAR,10,JEHANABAD,199,1,3851,27,3879
BIHAR,10,KISHANGANJ,203,1,5931,22,5954
BIHAR,10,LAKHISARAI,204,1,4098,18,4117
BIHAR,10,MADHUBANI,206,3,17374,31,17408
BIHAR,10,SITAMARHI,221,4,14984,24,15012
CHHATTISGARH,22,"BALOD BAZAR",644,1,4781,195,4977
CHHATTISGARH,22,DANTEWADA,376,0,1012,5,1017
CHHATTISGARH,22,"MANENDRAGARH CHIRIMIRI BHARATPUR",760,0,836,2,838
CHHATTISGARH,22,SAKTI,762,0,1693,4,1697
CHHATTISGARH,22,SURAJPUR,648,3,1793,24,1820
GUJARAT,24,BHAVNAGAR,443,68,24125,682,24875
GUJARAT,24,DANG,444,0,564,0,564
GUJARAT,24,DOHAD,445,6,11664,97,11767
GUJARAT,24,KACHCHH,449,88,24218,790,25096
GUJARAT,24,NAVSARI,453,14,11869,231,12114
GUJARAT,24,"PANCH MAHALS",454,21,7958,153,8132
GUJARAT,24,PATAN,455,18,7128,161,7307
HARYANA,6,JHAJJAR,64,29,8520,535,9084
HARYANA,6,MAHENDRAGARH,69,3,6051,81,6135
HARYANA,6,REWARI,72,17,7013,169,7199
"HIMACHAL PRADESH",2,BILASPUR,15,1,1956,12,1969
"HIMACHAL PRADESH",2,KULLU,20,1,6872,14,6887
JHARKHAND,20,"BOKARO ",322,13,12371,102,12486
JHARKHAND,20,"GARHWA ",328,0,3139,14,3153
JHARKHAND,20,"GUMLA ",331,0,2178,4,2182
JHARKHAND,20,LATEHAR,335,1,2224,4,2229
JHARKHAND,20,"RAMGARH ",607,12,5684,44,5740
JHARKHAND,20,"SIMDEGA ",342,0,1154,4,1158
JHARKHAND,20,"WEST SINGHBHUM",343,4,3231,27,3262
KARNATAKA,29,BELAGAVI,527,30,53266,395,53691
KARNATAKA,29,"DAKSHIN KANNAD",534,37,21450,375,21862
KARNATAKA,29,HAVERI,540,7,10682,73,10762
KARNATAKA,29,KOLAR,542,19,11836,208,12063
KARNATAKA,29,MANDYA,544,5,12828,126,12959
KARNATAKA,29,TUMAKURU,548,20,25911,354,26285
KERALA,32,ALAPPUZHA,554,7,16422,178,16607
KERALA,32,IDUKKI,556,6,8666,94,8766
KERALA,32,KANNUR,557,14,16139,171,16324
KERALA,32,KOLLAM,559,17,19733,276,20026
"MADHYA PRADESH",23,BALAGHAT,392,2,7123,93,7218
"MADHYA PRADESH",23,BHIND,395,3,7021,45,7069
"MADHYA PRADESH",23,BHOPAL,396,55,28512,582,29149
"MADHYA PRADESH",23,DATIA,401,1,4377,48,4426
"MADHYA PRADESH",23,DEWAS,402,17,14083,194,14294
"MADHYA PRADESH",23,DINDORI,404,0,1846,9,1855
"MADHYA PRADESH",23,GUNA,406,1,9585,65,9651
"MADHYA PRADESH",23,KATNI,413,26,5160,199,5385
"MADHYA PRADESH",23,RAISEN,421,20,7022,145,7187
"MADHYA PRADESH",23,SATNA,426,7,8490,97,8594
"MADHYA PRADESH",23,SHAJAPUR,430,25,8968,54,9047
"MADHYA PRADESH",23,SHIVPURI,432,3,8501,94,8598
MAHARASHTRA,27,LATUR,481,42,28452,252,28746
MAHARASHTRA,27,NANDURBAR,486,8,9444,82,9534
MAHARASHTRA,27,NASHIK,487,107,89187,1443,90737
MAHARASHTRA,27,RAIGAD,491,51,44407,526,44984
MAHARASHTRA,27,WARDHA,498,51,20495,168,20714
MANIPUR,14,BISHNUPUR,252,1,8138,4,8143
MANIPUR,14,"IMPHAL WEST",256,0,16651,43,16694
MANIPUR,14,KAMJONG,717,0,434,0,434
MIZORAM,15,Khawzawl,728,0,135,1,136
MIZORAM,15,LAWNGTLAI,264,0,268,0,268
MIZORAM,15,LUNGLEI,265,0,800,1,801
NAGALAND,13,KOHIMA,245,1,1574,4,1579
NAGALAND,13,Noklak,736,0,272,0,272
NAGALAND,13,TUENSANG,249,0,669,0,669
ODISHA,21,BALESHWAR,346,9,22053,112,22174
ODISHA,21,KANDHAMAL,359,1,3079,3,3083
ODISHA,21,KENDRAPARA,360,0,10667,23,10690
ODISHA,21,KHORDHA,362,55,30794,455,31304
ODISHA,21,SAMBALPUR,371,8,6835,102,6945
PUNJAB,3,AMRITSAR,27,44,33686,458,34188
PUNJAB,3,BARNALA,605,3,10206,71,10280
PUNJAB,3,"FATEHGARH SAHIB",30,132,7429,400,7961
PUNJAB,3,GURDASPUR,32,5,13750,95,13850
PUNJAB,3,RUPNAGAR,42,4,6578,31,6613
PUNJAB,3,"SHAHID BHAGAT SINGH NAGAR",40,4,7298,20,7322
RAJASTHAN,8,DHOLPUR,98,3,7015,41,7059
RAJASTHAN,8,Dudu,102,0,335,1,336
RAJASTHAN,8,DUNGARPUR,99,3,6390,11,6404
RAJASTHAN,8,GANGANAGAR,100,35,24193,231,24459
RAJASTHAN,8,Gangapurcity,113,0,461,0,461
RAJASTHAN,8,JALORE,104,2,12246,77,12325
RAJASTHAN,8,JHALAWAR,105,2,12049,68,12119
RAJASTHAN,8,"Jodhpur Gramin",107,1,1995,9,2005
RAJASTHAN,8,PRATAPGARH,629,0,6583,23,6606
RAJASTHAN,8,RAJSAMAND,112,4,17186,83,17273
RAJASTHAN,8,UDAIPUR,117,41,29349,463,29853
SIKKIM,11,Namchi,227,1,946,8,955
SIKKIM,11,Pakyong,741,0,474,3,477
SIKKIM,11,Soreng,742,0,376,0,376
"TAMIL NADU",33,CUDDALORE,570,12,29568,170,29750
"TAMIL NADU",33,ERODE,573,68,50891,760,51719
"TAMIL NADU",33,THANJAVUR,586,9,23675,130,23814
"TAMIL NADU",33,"THE NILGIRISH",587,3,10356,52,10411
"TAMIL NADU",33,THENI,588,19,16158,165,16342
"TAMIL NADU",33,VELLORE,595,14,32661,264,32939
TELANGANA,36,HYDERABAD,507,436,57264,2432,60132
TELANGANA,36,Jagitial,681,1,9582,43,9626
TELANGANA,36,"JAYASHANKAR BHUPALAPALLY",687,2,2373,10,2385
TELANGANA,36,KAMAREDDY,685,3,6320,43,6366
TELANGANA,36,MAHABUBNAGAR,512,11,8866,100,8977
TELANGANA,36,MEDAK,513,13,6589,148,6750
TELANGANA,36,NAGARKURNOOL,694,1,4848,42,4891
TELANGANA,36,WANAPARTHY,693,1,4394,30,4425
TELANGANA,36,"YADADRI BHUVANAGIRI",697,7,11541,104,11652
TRIPURA,16,"SOUTH TRIPURA",271,4,4058,15,4077
"UTTAR PRADESH",9,AMETHI,640,8,7932,45,7985
"UTTAR PRADESH",9,AYODHYA,140,5,11367,54,11426
"UTTAR PRADESH",9,BARABANKI,129,15,13856,130,14001
"UTTAR PRADESH",9,CHITRAKOOT,136,0,3736,8,3744
"UTTAR PRADESH",9,ETAWAH,139,2,9704,52,9758
"UTTAR PRADESH",9,FIROZABAD,143,17,23574,131,23722
"UTTAR PRADESH",9,GORAKHAPUR,148,20,24520,237,24777
"UTTAR PRADESH",9,HARDOI,150,5,12758,102,12865
"UTTAR PRADESH",9,JALAUN,151,1,8846,37,8884
"UTTAR PRADESH",9,KANNAUJ,155,0,7478,31,7509
"UTTAR PRADESH",9,KUSHINAGAR,160,2,10620,29,10651
"UTTAR PRADESH",9,LUCKNOW,162,76,46967,727,47770
"UTTAR PRADESH",9,MAINPURI,166,2,9696,54,9752
"UTTAR PRADESH",9,MORADABAD,171,13,42200,293,42506
"UTTAR PRADESH",9,PRAYAGRAJ,120,16,27894,248,28158
"UTTAR PRADESH",9,SAMBHAL,659,33,11859,160,12052
"UTTAR PRADESH",9,SHAMLI,660,7,9216,51,9274
"UTTAR PRADESH",9,SONBHADRA,184,3,6696,52,6751
UTTARAKHAND,5,CHAMOLI,47,0,2073,2,2075
UTTARAKHAND,5,"PAURI GARHWAL",52,5,3087,29,3121
UTTARAKHAND,5,PITHORAGARH,53,0,2636,7,2643
"WEST BENGAL",19,KOLKOTA,315,513,45456,3131,49100
"WEST BENGAL",19,MURSHIDABAD,319,10,37322,164,37496
"WEST BENGAL",19,"PURBA BARDHAMAN",306,17,25097,460,25574
"WEST BENGAL",19,"SOUTH 24 PRAGANAS",304,40,51336,332,51708
"WEST BENGAL",19,"UTTAR DINAJPUR",311,8,11063,159,11230
DELHI,7,CENTRAL,77,175,22462,1215,23852
DELHI,7,SHAHDARA,671,12,7487,186,7685
"JAMMU AND KASHMIR",1,BARAMULLA,3,1,15222,22,15245
"JAMMU AND KASHMIR",1,RAJOURI,12,1,2764,11,2776
"JAMMU AND KASHMIR",1,SAMBA,624,17,2792,116,2925
"JAMMU AND KASHMIR",1,SHOPIAN,625,1,2760,11,2772
LADAKH,37,KARGIL,6,0,1534,9,1543
PUDUCHERRY,34,MAHE,600,0,163,5,168
"ANDHRA PRADESH",28,ANANTHAPUR,502,23,28748,232,29003
"ANDHRA PRADESH",28,KRISHNA,510,41,25663,630,26334
"ANDHRA PRADESH",28,SRIKAKULAM,519,8,17113,116,17237
"ARUNACHAL PRADESH",12,LONGDING,666,0,132,1,133
"ARUNACHAL PRADESH",12,"LOWER SUBANSIRI",236,0,541,2,543
"ARUNACHAL PRADESH",12,"PAKKE KESSANG",723,0,81,0,81
"ARUNACHAL PRADESH",12,TAWANG,238,1,221,7,229
"ARUNACHAL PRADESH",12,TIRAP,239,0,142,3,145
"ARUNACHAL PRADESH",12,"UPPER SIANG",240,0,94,0,94
"ARUNACHAL PRADESH",12,"UPPER SUBANSIRI",241,0,252,1,253
ASSAM,18,CHIRANG,612,2,4433,18,4453
ASSAM,18,DARRANG,283,2,12110,23,12135
ASSAM,18,DHUBRI,285,1,13987,28,14016
ASSAM,18,"DIMA HASAO",299,0,1495,7,1502
ASSAM,18,GOALPARA,287,3,8191,25,8219
ASSAM,18,KARBI-ANGELONG,292,2,3939,14,3955
BIHAR,10,ARWAL,611,0,2681,9,2690
BIHAR,10,BHAGALPUR,192,3,20487,48,20538
BIHAR,10,BUXAR,194,2,6520,38,6560
BIHAR,10,JAMUI,198,2,7530,17,7549
BIHAR,10,SAMASTIPUR,217,6,18682,51,18739
BIHAR,10,SHEIKHPURA,219,1,2860,6,2867
BIHAR,10,SUPAUL,223,1,10360,28,10389
CHHATTISGARH,22,BALOD,646,3,3688,27,3718
CHHATTISGARH,22,BILASPUR,375,28,11971,201,12200
CHHATTISGARH,22,DURG,378,55,12844,406,13305
CHHATTISGARH,22,JASHPUR,380,1,2529,16,2546
CHHATTISGARH,22,KABIRDHAM,382,1,3769,16,3786
CHHATTISGARH,22,KANKER,381,1,2392,18,2411
CHHATTISGARH,22,KOREA,384,0,1903,12,1915
CHHATTISGARH,22,SUKMA,642,0,445,5,450
GUJARAT,24,AHMADABAD,438,679,172514,6589,179782
GUJARAT,24,BHARUCH,442,56,13679,763,14498
GUJARAT,24,BOTAD,676,14,5561,164,5739
GUJARAT,24,"DEVBHOOMI DWARKA",674,6,3054,76,3136
GUJARAT,24,"GIR SOMNATH",675,2,6263,131,6396
GUJARAT,24,JAMNAGAR,447,65,22582,698,23345
GUJARAT,24,MAHESANA,451,144,15420,1023,16587
GUJARAT,24,PORBANDAR,456,8,3838,92,3938
GUJARAT,24,RAJKOT,457,282,112351,3151,115784
HARYANA,6,HISAR,63,53,17651,442,18146
"HIMACHAL PRADESH",2,KINNAUR,19,1,940,1,942
"HIMACHAL PRADESH",2,SIRMAUR,24,49,3133,227,3409
JHARKHAND,20,"HAZARIBAG ",332,7,12503,42,12552
JHARKHAND,20,"KHUNTI ",606,0,1213,6,1219
JHARKHAND,20,"KODERMA ",334,7,4227,16,4250
JHARKHAND,20,"LOHARDAGA ",336,1,2204,5,2210
KARNATAKA,29,BALLARI,528,32,9222,304,9558
KARNATAKA,29,CHIKKAMAGALURU,532,11,7759,85,7855
KARNATAKA,29,KOPPAL,543,8,7334,156,7498
KARNATAKA,29,MYSURU,545,35,39217,352,39604
KARNATAKA,29,YADGIR,635,10,4445,56,4511
KERALA,32,ERNAKULAM,555,90,35308,1154,36552
KERALA,32,PALAKKAD,563,24,22860,266,23150
KERALA,32,THIRUVANANTHAPURAM,565,14,30477,214,30705
"MADHYA PRADESH",23,ALIRAJPUR,639,0,1893,9,1902
"MADHYA PRADESH",23,CHHINDWARA,399,17,9860,106,9983
"MADHYA PRADESH",23,HARDA,408,5,3091,32,3128
"MADHYA PRADESH",23,HOSHANGABAD,409,24,6904,108,7036
"MADHYA PRADESH",23,JABALPUR,411,13,18926,288,19227
"MADHYA PRADESH",23,KHARGONE,414,12,11123,138,11273
"MADHYA PRADESH",23,MORENA,417,23,10506,97,10626
"MADHYA PRADESH",23,RAJGARH,422,6,15075,93,15174
"MADHYA PRADESH",23,RATLAM,423,17,13467,228,13712
"MADHYA PRADESH",23,SEHORE,427,5,12428,102,12535
"MADHYA PRADESH",23,SIDHI,433,0,3252,7,3259
MAHARASHTRA,27,AKOLA,467,34,21251,332,21617
MAHARASHTRA,27,CHANDRAPUR,473,28,23376,156,23560
MAHARASHTRA,27,HINGOLI,477,6,9554,53,9613
MAHARASHTRA,27,JALGAON,478,53,47107,486,47646
MAHARASHTRA,27,OSMANABAD,488,7,19049,67,19123
MAHARASHTRA,27,PALGHAR,665,73,53025,1082,54180
MAHARASHTRA,27,PARBHANI,489,19,15159,97,15275
MAHARASHTRA,27,PUNE,490,599,208949,4973,214521
MANIPUR,14,CHURACHANDPUR,254,0,2403,4,2407
MANIPUR,14,"IMPHAL EAST",255,0,15230,23,15253
MANIPUR,14,KAKCHING,711,1,3343,4,3348
MANIPUR,14,UKHRUL,260,0,1401,2,1403
MEGHALAYA,17,"EAST JAINTIA HILLS",657,0,1202,5,1207
MEGHALAYA,17,"SOUTH GARO HILLS",277,0,811,1,812
MEGHALAYA,17,"SOUTH WEST KHASI HILLS",658,0,722,0,722
MEGHALAYA,17,"WEST JAINTIA HILLS",275,0,1146,2,1148
MIZORAM,15,SERCHHIP,268,0,1108,1,1109
NAGALAND,13,DIMAPUR,244,3,3631,30,3664
NAGALAND,13,KIPHRIE,614,0,431,1,432
NAGALAND,13,LONGLENG,615,0,511,0,511
NAGALAND,13,PEREN,613,0,400,0,400
NAGALAND,13,Tseminyu,757,0,198,0,198
NAGALAND,13,ZUNHEBOTO,251,0,855,1,856
ODISHA,21,BHADRAK,348,7,14701,38,14746
ODISHA,21,GAJAPATI,353,0,2531,7,2538
ODISHA,21,JAJAPUR,356,7,13421,83,13511
ODISHA,21,JHARSUGUDA,357,4,3236,56,3296
ODISHA,21,KALAHANDI,358,1,6547,59,6607
ODISHA,21,KORAPUT,363,1,7203,57,7261
ODISHA,21,SONEPUR,372,1,9516,27,9544
ODISHA,21,SUNDARGARH,373,53,10083,243,10379
PUNJAB,3,FIROZEPUR,31,10,11736,74,11820
PUNJAB,3,HOSHIARPUR,33,8,13407,112,13527
PUNJAB,3,JALANDHAR,34,51,36450,660,37161
PUNJAB,3,MALERKOTLA,737,2,4869,11,4882
PUNJAB,3,MOGA,38,10,15341,85,15436
PUNJAB,3,PATHANKOT,662,3,4151,43,4197
PUNJAB,3,PATIALA,41,44,31199,374,31617
PUNJAB,3,"SAS NAGAR",608,60,20864,574,21498
RAJASTHAN,8,AJMER,86,38,43216,642,43896
RAJASTHAN,8,Balotra,775,0,3335,32,3367
RAJASTHAN,8,BANSWARA,88,4,9230,43,9277
RAJASTHAN,8,BHARATPUR,91,17,15051,175,15243
RAJASTHAN,8,BIKANER,93,43,34089,583,34715
RAJASTHAN,8,CHITTORGARH,95,7,18977,130,19114
RAJASTHAN,8,DAUSA,97,2,16522,76,16600
RAJASTHAN,8,Deeg,767,0,1889,2,1891
RAJASTHAN,8,"Didwana Kuchaman",768,1,6140,3,6144
RAJASTHAN,8,JAISALMER,103,0,7577,30,7607
RAJASTHAN,8,KOTA,109,27,24817,360,25204
RAJASTHAN,8,"Neem Ka Thana",114,1,936,8,945
RAJASTHAN,8,Phalodi,772,1,2345,3,2349
RAJASTHAN,8,"SAWAI MADHOPUR",113,1,7774,49,7824
RAJASTHAN,8,TONK,116,6,13419,128,13553
SIKKIM,11,Gangtok,225,1,1661,24,1686
"TAMIL NADU",33,COIMBATORE,569,251,95298,2501,98050
"TAMIL NADU",33,Kallakurichi,729,6,9965,44,10015
"TAMIL NADU",33,KANCHIPURAM,574,150,29032,922,30104
"TAMIL NADU",33,SIVAGANGA,585,6,13330,87,13423
"TAMIL NADU",33,Tenkasi,733,1,14808,61,14870
"TAMIL NADU",33,THIRUVARUR,590,4,10754,38,10796
"TAMIL NADU",33,TIRUCHIRAPPALLI,591,18,29059,272,29349
"TAMIL NADU",33,TIRUNELVELI,592,14,25288,230,25532
TELANGANA,36,JANGOAN,689,1,4138,37,4176
TELANGANA,36,Mulugu,720,0,1757,9,1766
TELANGANA,36,SANGAREDDY,691,51,13940,311,14302
TELANGANA,36,SIDDIPET,692,8,9373,132,9513
TELANGANA,36,Warangal,522,7,7613,73,7693
TRIPURA,16,"NORTH TRIPURA",270,1,4038,11,4050
"UTTAR PRADESH",9,AGRA,118,50,59750,727,60527
"UTTAR PRADESH",9,AZAMGARH,123,0,27683,36,27719
"UTTAR PRADESH",9,BAGHPAT,124,1,12054,60,12115
"UTTAR PRADESH",9,BAHRAICH,125,15,9092,86,9193
"UTTAR PRADESH",9,BASTI,131,3,9224,45,9272
"UTTAR PRADESH",9,FATEHPUR,142,2,8184,60,8246
"UTTAR PRADESH",9,GHAZIABAD,145,156,56707,1567,58430
"UTTAR PRADESH",9,HATHRAS,163,13,11568,133,11714
"UTTAR PRADESH",9,JHANSI,153,8,15259,124,15391
"UTTAR PRADESH",9,KASGANJ,633,4,4929,29,4962
"UTTAR PRADESH",9,MAHARAJGANJ,164,8,8368,30,8406
"UTTAR PRADESH",9,MAU,168,0,25664,21,25685
"UTTAR PRADESH",9,MUZAFFARNAGAR,172,39,22249,218,22506
"UTTAR PRADESH",9,"RAE BARELI",175,4,12267,72,12343
"UTTAR PRADESH",9,SHAHJAHANPUR,180,16,13663,146,13825
UTTARAKHAND,5,DEHRADUN,49,22,19801,260,20083
UTTARAKHAND,5,NAINITAL,51,3,8118,143,8264
UTTARAKHAND,5,"UDHAM SINGH NAGAR",56,64,19192,722,19978
"WEST BENGAL",19,BANKURA,305,5,12437,98,12540
"WEST BENGAL",19,COOCHBEHAR,308,3,15485,53,15541
"WEST BENGAL",19,"DAKSHIN DINAJPUR",310,2,6732,47,6781
"WEST BENGAL",19,"EAST MEDINIPUR",317,9,47751,285,48045
"WEST BENGAL",19,HOOGHLY,312,27,29612,322,29961
"WEST BENGAL",19,HOWRAH,313,65,46596,885,47546
"WEST BENGAL",19,MALDA,316,5,21469,91,21565
"WEST BENGAL",19,NADIA,320,2,31785,98,31885
"ANDAMAN AND NICOBAR ISLANDS",35,"NORTH AND MIDDLE ANDAMAN",632,0,602,2,604
CHANDIGARH,4,CHANDIGARH,44,46,9380,329,9755
DELHI,7,"SOUTH ",83,193,22401,1050,23644
"JAMMU AND KASHMIR",1,BANDIPORA,623,0,7744,5,7749
"JAMMU AND KASHMIR",1,KATHUA,7,13,3997,77,4087
"JAMMU AND KASHMIR",1,POONCH,10,0,2131,4,2135
