state_name,state_id,district_name,lg_dt_code,medium,micro,small,total
"JAMMU AND KASHMIR",1,DODA,4,1,13000,20,13021
"JAMMU AND KASHMIR",1,KISHTWAR,620,0,7825,19,7844
"JAMMU AND KASHMIR",1,RAMBAN,621,0,10042,22,10064
PUDUCHERRY,34,PONDICHERRY,600,20,41561,335,41916
PUDUCHERRY,34,YANAM,600,3,577,13,593
"ANDHRA PRADESH",28,Annamayya,753,3,45313,103,45419
"ANDHRA PRADESH",28,Kakinada,746,6,53137,176,53319
"ANDHRA PRADESH",28,KURNOOL,511,23,90365,577,90965
"ANDHRA PRADESH",28,"Parvathipuram Manyam",743,0,10689,32,10721
"ARUNACHAL PRADESH",12,Bichom,787,0,20,0,20
"ARUNACHAL PRADESH",12,"Keyi Panyor",786,0,105,3,108
"ARUNACHAL PRADESH",12,"KRA DAADI",677,0,239,1,240
"ARUNACHAL PRADESH",12,"KURUNG KUMEY",233,0,234,2,236
"ARUNACHAL PRADESH",12,LONGDING,666,0,296,3,299
"ARUNACHAL PRADESH",12,TAWANG,238,0,621,10,631
ASSAM,18,BONGAIGAON,281,6,17131,118,17255
ASSAM,18,DHUBRI,285,9,29455,136,29600
ASSAM,18,JORHAT,290,7,22825,198,23030
ASSAM,18,TINSUKIA,302,9,32139,239,32387
BIHAR,10,BHAGALPUR,192,14,53083,325,53422
BIHAR,10,GAYA,196,12,61185,371,61568
BIHAR,10,KATIHAR,201,8,45964,285,46257
BIHAR,10,NALANDA,209,3,37891,200,38094
BIHAR,10,"PASHCHIM  CHAMPARAN",211,3,48336,225,48564
BIHAR,10,PURNIA,214,42,61274,593,61909
CHHATTISGARH,22,"BALOD BAZAR",644,2,19562,108,19672
CHHATTISGARH,22,BALRAMPUR,649,0,7774,31,7805
CHHATTISGARH,22,BEMETARA,650,1,12621,52,12674
CHHATTISGARH,22,DURG,378,38,57238,549,57825
CHHATTISGARH,22,GARIABAND,645,0,11189,28,11217
CHHATTISGARH,22,MAHASAMUND,385,1,20188,111,20300
CHHATTISGARH,22,SURGUJA,389,6,18730,181,18917
GOA,30,"NORTH GOA",551,29,43884,463,44376
GUJARAT,24,CHHOTAUDEPUR,668,0,9691,56,9747
GUJARAT,24,JAMNAGAR,447,33,50560,732,51325
GUJARAT,24,JUNAGADH,448,9,42179,360,42548
GUJARAT,24,MAHISAGAR,669,0,10028,34,10062
HARYANA,6,KAITHAL,66,8,44641,278,44927
HARYANA,6,KARNAL,67,32,77144,712,77888
HARYANA,6,NUH,604,2,29177,211,29390
HARYANA,6,PANCHKULA,70,30,28555,400,28985
HARYANA,6,REWARI,72,26,29273,456,29755
HARYANA,6,SIRSA,74,20,46110,356,46486
HARYANA,6,YAMUNANAGAR,76,12,52263,420,52695
"HIMACHAL PRADESH",2,KINNAUR,19,0,2938,9,2947
"HIMACHAL PRADESH",2,SHIMLA,23,5,30917,221,31143
"HIMACHAL PRADESH",2,UNA,26,3,15659,100,15762
JHARKHAND,20,CHATRA,323,0,17700,60,17760
JHARKHAND,20,"GARHWA ",328,0,15460,78,15538
KARNATAKA,29,BALLARI,528,31,48943,623,49597
KARNATAKA,29,BELAGAVI,527,34,121477,751,122262
KARNATAKA,29,HAVERI,540,10,42581,327,42918
KARNATAKA,29,KALABURAGI,538,21,53835,437,54293
KARNATAKA,29,KOLAR,542,13,42129,289,42431
KARNATAKA,29,MYSURU,545,27,105396,947,106370
KARNATAKA,29,UDUPI,549,14,45106,353,45473
KERALA,32,ERNAKULAM,555,161,107829,2086,110076
KERALA,32,KOLLAM,559,14,53103,618,53735
KERALA,32,KOZHIKODE,561,45,76838,844,77727
KERALA,32,WAYANAD,567,5,21921,206,22132
"MADHYA PRADESH",23,ASHOKNAGAR,391,2,17680,82,17764
"MADHYA PRADESH",23,BARWANI,393,4,25521,124,25649
"MADHYA PRADESH",23,BHOPAL,396,81,123284,1089,124454
"MADHYA PRADESH",23,BURHANPUR,397,2,17185,88,17275
"MADHYA PRADESH",23,DAMOH,400,5,19453,115,19573
"MADHYA PRADESH",23,GUNA,406,10,37446,202,37658
"MADHYA PRADESH",23,HARDA,408,0,14437,112,14549
"MADHYA PRADESH",23,KATNI,413,10,24710,233,24953
"MADHYA PRADESH",23,MANDLA,415,0,16584,71,16655
"MADHYA PRADESH",23,MORENA,417,2,32484,176,32662
"MADHYA PRADESH",23,NARSINGHPUR,418,3,23393,168,23564
"MADHYA PRADESH",23,PANNA,420,0,13277,39,13316
"MADHYA PRADESH",23,RAJGARH,422,11,51622,284,51917
"MADHYA PRADESH",23,SIDHI,433,1,15271,74,15346
"MADHYA PRADESH",23,VIDISHA,437,6,37939,206,38151
MAHARASHTRA,27,AHMEDNAGAR,466,49,213738,1301,215088
MAHARASHTRA,27,AKOLA,467,19,66910,350,67279
MAHARASHTRA,27,GONDIA,476,7,39230,275,39512
MAHARASHTRA,27,JALGAON,478,58,138369,782,139209
MAHARASHTRA,27,JALNA,479,23,79574,400,79997
MAHARASHTRA,27,KOLHAPUR,480,72,180235,1105,181412
MAHARASHTRA,27,PARBHANI,489,7,57008,241,57256
MAHARASHTRA,27,THANE,497,342,575604,5037,580983
MAHARASHTRA,27,WARDHA,498,8,49431,213,49652
MAHARASHTRA,27,WASHIM,499,10,34438,203,34651
MANIPUR,14,NONEY,714,0,480,1,481
MANIPUR,14,PHERZAWL,715,0,49,0,49
MANIPUR,14,SENAPATI,257,1,3440,7,3448
MANIPUR,14,TAMENGLONG,258,1,911,4,916
MANIPUR,14,THOUBAL,259,1,7681,28,7710
MEGHALAYA,17,"EAST JAINTIA HILLS",657,2,2516,31,2549
MEGHALAYA,17,"EAST KHASI HILLS",274,12,14006,177,14195
MEGHALAYA,17,"SOUTH GARO HILLS",277,0,1645,8,1653
MIZORAM,15,CHAMPHAI,262,0,2107,9,2116
MIZORAM,15,KOLASIB,263,0,2365,8,2373
MIZORAM,15,LUNGLEI,265,1,2642,10,2653
MIZORAM,15,SERCHHIP,268,1,1374,4,1379
NAGALAND,13,KIPHRIE,614,0,981,0,981
NAGALAND,13,PEREN,613,0,1260,0,1260
ODISHA,21,BARGARH,347,6,30130,177,30313
ODISHA,21,DHENKANAL,352,2,28928,137,29067
ODISHA,21,KANDHAMAL,359,2,12668,42,12712
ODISHA,21,KENDRAPARA,360,9,35014,127,35150
ODISHA,21,KENDUJHAR,361,38,40739,399,41176
ODISHA,21,KHORDHA,362,123,119210,1485,120818
ODISHA,21,NUAPADA,368,0,12330,52,12382
ODISHA,21,RAYAGADA,370,1,15280,97,15378
ODISHA,21,SONEPUR,372,1,12764,55,12820
PUNJAB,3,"SAS NAGAR",608,65,99617,760,100442
PUNJAB,3,"SRI MUKTSAR SAHIB",39,5,29732,194,29931
RAJASTHAN,8,CHITTORGARH,95,7,54094,369,54470
RAJASTHAN,8,Deeg,767,0,5467,8,5475
RAJASTHAN,8,"Didwana Kuchaman",768,1,11931,15,11947
RAJASTHAN,8,Dudu,102,0,914,3,917
RAJASTHAN,8,GANGANAGAR,100,31,82856,593,83480
RAJASTHAN,8,HANUMANGARH,101,7,60218,270,60495
RAJASTHAN,8,JAISALMER,103,5,18087,106,18198
RAJASTHAN,8,JHUNJHUNU,106,9,64454,274,64737
RAJASTHAN,8,JODHPUR,107,54,124586,1226,125866
RAJASTHAN,8,KARAULI,108,1,19701,90,19792
RAJASTHAN,8,NAGAUR,110,13,73914,428,74355
RAJASTHAN,8,PALI,111,12,57113,354,57479
RAJASTHAN,8,Phalodi,772,1,5386,17,5404
RAJASTHAN,8,RAJSAMAND,112,0,37739,156,37895
RAJASTHAN,8,Sanchor,104,0,1561,7,1568
RAJASTHAN,8,Shahpura,92,0,1049,2,1051
SIKKIM,11,Gyalshing,228,0,1791,6,1797
"TAMIL NADU",33,CHENNAI,568,518,357800,6380,364698
"TAMIL NADU",33,Mayiladuthurai,735,1,27926,69,27996
"TAMIL NADU",33,TIRUNELVELI,592,10,70613,398,71021
"TAMIL NADU",33,Tirupathur,732,1,36439,79,36519
"TAMIL NADU",33,TIRUVANNAMALAI,593,16,68425,245,68686
"TAMIL NADU",33,VILLUPURAM,596,12,74049,325,74386
"TAMIL NADU",33,VIRUDHUNAGAR,597,15,62022,360,62397
TELANGANA,36,Hanumakonda,686,17,38946,348,39311
TELANGANA,36,HYDERABAD,507,585,248593,5453,254631
TELANGANA,36,KAMAREDDY,685,2,27053,97,27152
TELANGANA,36,KARIMNAGAR,508,4,54701,297,55002
TELANGANA,36,KHAMMAM,509,7,53364,341,53712
TELANGANA,36,"KOMARAM BHEEM ASIFABAD",699,0,11829,29,11858
TELANGANA,36,SIDDIPET,692,4,41028,139,41171
TRIPURA,16,KHOWAI,652,0,5744,17,5761
TRIPURA,16,"SOUTH TRIPURA",271,1,8039,35,8075
"UTTAR PRADESH",9,ALIGARH,119,31,71021,603,71655
"UTTAR PRADESH",9,"AMBEDAKAR NAGAR",121,3,30391,149,30543
"UTTAR PRADESH",9,AMROHA,154,14,26667,220,26901
"UTTAR PRADESH",9,AZAMGARH,123,7,75942,298,76247
"UTTAR PRADESH",9,BALLIA,126,9,37812,193,38014
"UTTAR PRADESH",9,BALRAMPUR,127,1,18363,95,18459
"UTTAR PRADESH",9,BASTI,131,11,34963,215,35189
"UTTAR PRADESH",9,DEORIA,137,6,45170,209,45385
"UTTAR PRADESH",9,FARRUKHABAD,141,1,22640,139,22780
"UTTAR PRADESH",9,GHAZIPUR,146,5,55196,225,55426
"UTTAR PRADESH",9,JALAUN,151,2,20240,154,20396
"UTTAR PRADESH",9,KANNAUJ,155,3,20456,131,20590
"UTTAR PRADESH",9,MAHOBA,165,5,12760,95,12860
"UTTAR PRADESH",9,MAU,168,3,32336,134,32473
"UTTAR PRADESH",9,SAMBHAL,659,66,26946,328,27340
UTTARAKHAND,5,CHAMOLI,47,0,9677,18,9695
"WEST BENGAL",19,"EAST MEDINIPUR",317,23,95763,806,96592
"WEST BENGAL",19,KALIMPONG,702,0,6216,14,6230
"WEST BENGAL",19,NADIA,320,12,80085,491,80588
"WEST BENGAL",19,"PASCHIM BARDHAMAN",704,37,61579,717,62333
DELHI,7,"NEW DELHI",79,171,54947,1565,56683
"JAMMU AND KASHMIR",1,KUPWARA,8,2,22552,46,22600
"JAMMU AND KASHMIR",1,RAJOURI,12,0,13887,54,13941
"JAMMU AND KASHMIR",1,REASI,627,1,9391,40,9432
"JAMMU AND KASHMIR",1,SRINAGAR,13,25,60027,455,60507
"ANDHRA PRADESH",28,Anakapalli,744,4,30205,80,30289
"ANDHRA PRADESH",28,ANANTHAPUR,502,10,94844,524,95378
"ANDHRA PRADESH",28,Eluru,748,6,48763,177,48946
"ANDHRA PRADESH",28,Konaseema,747,5,36625,112,36742
"ANDHRA PRADESH",28,NTR,749,16,71756,310,72082
"ANDHRA PRADESH",28,Palnadu,751,3,47518,133,47654
"ANDHRA PRADESH",28,"SPSR NELLORE",515,28,86098,692,86818
"ANDHRA PRADESH",28,"Sri Sathya Sai",754,4,34564,76,34644
"ANDHRA PRADESH",28,Tirupati,752,10,59037,189,59236
"ANDHRA PRADESH",28,VISAKHAPATNAM,520,96,98348,1329,99773
"ANDHRA PRADESH",28,VIZIANAGARAM,521,6,44516,244,44766
"ANDHRA PRADESH",28,"WEST GODAVARI",523,73,81720,1204,82997
"ARUNACHAL PRADESH",12,LOHIT,234,0,842,3,845
"ARUNACHAL PRADESH",12,NAMSAI,678,0,1640,7,1647
"ARUNACHAL PRADESH",12,"PAKKE KESSANG",723,0,96,0,96
"ARUNACHAL PRADESH",12,SIANG,679,0,184,1,185
"ARUNACHAL PRADESH",12,TIRAP,239,0,328,5,333
"ARUNACHAL PRADESH",12,"UPPER SIANG",240,0,248,3,251
"ARUNACHAL PRADESH",12,"WEST SIANG",243,0,829,13,842
ASSAM,18,BAKSA,616,3,11999,24,12026
ASSAM,18,BARPETA,280,17,33333,161,33511
ASSAM,18,CHIRANG,612,4,8899,36,8939
ASSAM,18,DARRANG,283,2,26849,149,27000
ASSAM,18,DIBRUGARH,286,6,32687,209,32902
ASSAM,18,"DIMA HASAO",299,0,3357,19,3376
ASSAM,18,GOALPARA,287,2,20710,114,20826
ASSAM,18,HOJAI,709,1,18818,83,18902
ASSAM,18,KARIMGANJ,293,1,22966,116,23083
BIHAR,10,ARARIA,188,10,39347,313,39670
BIHAR,10,AURANGABAD,189,5,31335,209,31549
BIHAR,10,DARBHANGA,195,9,51617,304,51930
BIHAR,10,GOPALGANJ,197,7,28664,155,28826
BIHAR,10,KHAGARIA,202,2,20678,140,20820
BIHAR,10,MUNGER,207,1,18753,58,18812
BIHAR,10,NAWADA,210,1,25010,138,25149
BIHAR,10,SARAN,218,10,42647,237,42894
BIHAR,10,SITAMARHI,221,6,41499,199,41704
CHHATTISGARH,22,KABIRDHAM,382,1,13243,72,13316
CHHATTISGARH,22,KANKER,381,0,13701,70,13771
CHHATTISGARH,22,KONDAGAON,643,2,9031,60,9093
CHHATTISGARH,22,MUNGELI,647,0,10002,27,10029
CHHATTISGARH,22,NARAYANPUR,637,0,2078,10,2088
CHHATTISGARH,22,RAJNANDAGAON,388,3,27702,190,27895
CHHATTISGARH,22,"SARANGARH BILAIGARH",763,0,4951,6,4957
CHHATTISGARH,22,SUKMA,642,0,2040,12,2052
GUJARAT,24,"BANAS KANTHA",441,27,57242,699,57968
GUJARAT,24,BOTAD,676,2,10817,130,10949
GUJARAT,24,DANG,444,0,1806,12,1818
GUJARAT,24,DOHAD,445,5,23529,161,23695
GUJARAT,24,MORBI,673,20,40761,691,41472
GUJARAT,24,PATAN,455,8,23549,236,23793
GUJARAT,24,RAJKOT,457,183,159668,1963,161814
HARYANA,6,FATEHABAD,61,8,33723,272,34003
HARYANA,6,HISAR,63,41,66117,686,66844
HARYANA,6,JHAJJAR,64,8,27597,346,27951
HARYANA,6,JIND,65,11,41558,385,41954
HARYANA,6,PALWAL,619,5,29885,264,30154
"HIMACHAL PRADESH",2,BILASPUR,15,2,11426,65,11493
"HIMACHAL PRADESH",2,HAMIRPUR,17,2,12984,80,13066
"HIMACHAL PRADESH",2,SIRMAUR,24,0,16020,82,16102
JHARKHAND,20,DEOGHAR,324,9,27923,170,28102
JHARKHAND,20,DHANBAD,325,23,65927,489,66439
JHARKHAND,20,GODDA,330,2,14847,63,14912
JHARKHAND,20,JAMTARA,333,1,8657,25,8683
JHARKHAND,20,"KHUNTI ",606,0,6135,23,6158
JHARKHAND,20,"LOHARDAGA ",336,1,8722,40,8763
JHARKHAND,20,"RAMGARH ",607,5,25247,163,25415
JHARKHAND,20,SAHEBGANJ,340,1,12800,67,12868
JHARKHAND,20,"SERAIKELA-KHARSAWAN  ",341,7,20348,149,20504
JHARKHAND,20,"WEST SINGHBHUM",343,1,19513,88,19602
KARNATAKA,29,CHIKBALLAPUR,630,7,33717,234,33958
KARNATAKA,29,CHITRADURGA,533,12,39307,249,39568
KARNATAKA,29,RAMANAGARA,631,5,31652,167,31824
KARNATAKA,29,SHIVAMOGGA,547,14,53999,488,54501
KARNATAKA,29,"UTTAR KANNAD",550,1,42489,225,42715
KARNATAKA,29,VIJAYANAGAR,738,1,21285,114,21400
KARNATAKA,29,VIJAYAPURA,530,26,53275,462,53763
KARNATAKA,29,YADGIR,635,4,23078,168,23250
KERALA,32,PALAKKAD,563,20,65698,581,66299
KERALA,32,THIRUVANANTHAPURAM,565,36,98490,894,99420
KERALA,32,THRISSUR,566,46,73694,839,74579
"MADHYA PRADESH",23,ALIRAJPUR,639,0,8314,32,8346
"MADHYA PRADESH",23,ANUPPUR,390,2,11856,48,11906
"MADHYA PRADESH",23,DATIA,401,0,14514,78,14592
"MADHYA PRADESH",23,"EAST NIMAR",405,3,28261,173,28437
"MADHYA PRADESH",23,INDORE,410,150,199558,2247,201955
"MADHYA PRADESH",23,KHARGONE,414,4,42340,231,42575
"MADHYA PRADESH",23,NIWARI,722,0,4120,21,4141
"MADHYA PRADESH",23,RAISEN,421,3,29363,197,29563
"MADHYA PRADESH",23,SEONI,428,4,25800,185,25989
"MADHYA PRADESH",23,SHIVPURI,432,0,26775,176,26951
"MADHYA PRADESH",23,UMARIA,436,1,8077,37,8115
MAHARASHTRA,27,DHULE,474,12,55640,348,56000
MAHARASHTRA,27,GADCHIROLI,475,3,21343,101,21447
MAHARASHTRA,27,"NAN DED",485,20,96985,563,97568
MANIPUR,14,CHANDEL,253,1,1175,10,1186
MANIPUR,14,KAKCHING,711,0,3049,11,3060
MEGHALAYA,17,"EAST GARO HILLS",273,1,1584,6,1591
MEGHALAYA,17,"EASTERN WEST KHASI HILLS",740,0,753,1,754
MEGHALAYA,17,"RI BHOI",276,4,3414,24,3442
MIZORAM,15,Khawzawl,728,0,432,1,433
MIZORAM,15,MAMIT,266,0,1049,3,1052
MIZORAM,15,SAIHA,267,0,490,3,493
MIZORAM,15,Saitual,727,0,652,0,652
NAGALAND,13,DIMAPUR,244,9,10170,89,10268
NAGALAND,13,KOHIMA,245,2,5847,24,5873
NAGALAND,13,TUENSANG,249,0,1396,0,1396
NAGALAND,13,WOKHA,250,0,1849,1,1850
NAGALAND,13,ZUNHEBOTO,251,0,1238,2,1240
ODISHA,21,ANGUL,344,21,35172,353,35546
ODISHA,21,CUTTACK,350,44,83967,821,84832
ODISHA,21,DEOGARH,351,1,6757,18,6776
ODISHA,21,JHARSUGUDA,357,11,18268,260,18539
ODISHA,21,KORAPUT,363,3,26528,162,26693
ODISHA,21,PURI,369,4,54821,196,55021
ODISHA,21,SAMBALPUR,371,9,27730,289,28028
PUNJAB,3,AMRITSAR,27,34,100697,788,101519
PUNJAB,3,GURDASPUR,32,11,46825,214,47050
PUNJAB,3,LUDHIANA,36,122,185404,2451,187977
PUNJAB,3,PATIALA,41,26,91530,549,92105
PUNJAB,3,"SHAHID BHAGAT SINGH NAGAR",40,1,24612,91,24704
RAJASTHAN,8,BARAN,89,17,24756,237,25010
RAJASTHAN,8,Beawar,774,3,9248,30,9281
RAJASTHAN,8,BUNDI,94,7,26493,193,26693
RAJASTHAN,8,DUNGARPUR,99,1,26050,86,26137
RAJASTHAN,8,KOTA,109,43,75881,885,76809
RAJASTHAN,8,PRATAPGARH,629,1,18225,87,18313
"TAMIL NADU",33,Chengalpattu,730,6,87439,315,87760
"TAMIL NADU",33,DHARMAPURI,571,6,64729,229,64964
"TAMIL NADU",33,KANCHIPURAM,574,64,99692,836,100592
"TAMIL NADU",33,KANNIYAKUMARI,575,12,73469,429,73910
"TAMIL NADU",33,NAGAPATTINAM,579,0,29641,107,29748
"TAMIL NADU",33,SALEM,584,51,128101,1051,129203
"TAMIL NADU",33,Tenkasi,733,1,37601,131,37733
"TAMIL NADU",33,THENI,588,7,49582,270,49859
"TAMIL NADU",33,THIRUVALLUR,589,42,129948,902,130892
"TAMIL NADU",33,VELLORE,595,20,76013,440,76473
TELANGANA,36,"BHADRADRI KOTHAGUDEM",690,1,31516,145,31662
TELANGANA,36,Jagitial,681,2,29084,98,29184
TELANGANA,36,JANGOAN,689,0,15952,57,16009
TELANGANA,36,"JOGULAMBA GADWAL",695,0,13642,59,13701
TELANGANA,36,MAHABUBNAGAR,512,7,40354,195,40556
TELANGANA,36,NALGONDA,514,11,68975,292,69278
TELANGANA,36,PEDDAPALLI,682,2,24729,120,24851
TELANGANA,36,"RAJANNA SIRCILLA",683,1,20965,39,21005
TELANGANA,36,"RANGA REDDI",518,143,173104,1990,175237
TELANGANA,36,"YADADRI BHUVANAGIRI",697,1,27095,75,27171
"UTTAR PRADESH",9,AURAIYA,122,2,18185,111,18298
"UTTAR PRADESH",9,BAGHPAT,124,2,29922,103,30027
"UTTAR PRADESH",9,CHANDAULI,135,17,28562,183,28762
"UTTAR PRADESH",9,ETAH,138,8,23473,208,23689
"UTTAR PRADESH",9,GONDA,147,14,43320,233,43567
"UTTAR PRADESH",9,HATHRAS,163,6,23826,189,24021
"UTTAR PRADESH",9,JAUNPUR,152,3,67547,293,67843
"UTTAR PRADESH",9,KASGANJ,633,1,18487,129,18617
"UTTAR PRADESH",9,LUCKNOW,162,151,209077,2389,211617
"UTTAR PRADESH",9,MEERUT,169,32,98967,752,99751
"UTTAR PRADESH",9,MORADABAD,171,20,58879,423,59322
"UTTAR PRADESH",9,PILIBHIT,173,1,30458,127,30586
"UTTAR PRADESH",9,"RAE BARELI",175,6,45316,218,45540
"UTTAR PRADESH",9,SITAPUR,183,0,40890,252,41142
"UTTAR PRADESH",9,SONBHADRA,184,11,27048,221,27280
UTTARAKHAND,5,"PAURI GARHWAL",52,2,13091,45,13138
UTTARAKHAND,5,"TEHRI GARHWAL",55,3,11643,52,11698
UTTARAKHAND,5,"UDHAM SINGH NAGAR",56,16,68496,498,69010
"WEST BENGAL",19,DARJEELING,309,33,51803,753,52589
"WEST BENGAL",19,HOOGHLY,312,16,89233,653,89902
"WEST BENGAL",19,JALPAIGURI,314,13,48587,335,48935
"WEST BENGAL",19,MALDA,316,10,65611,388,66009
"WEST BENGAL",19,MURSHIDABAD,319,17,104627,676,105320
"WEST BENGAL",19,"UTTAR DINAJPUR",311,7,50426,413,50846
"ANDAMAN AND NICOBAR ISLANDS",35,"NORTH AND MIDDLE ANDAMAN",632,0,2251,2,2253
DELHI,7,"NORTH EAST",81,40,52046,584,52670
DELHI,7,SHAHDARA,671,16,14617,192,14825
"JAMMU AND KASHMIR",1,JAMMU,5,39,71963,794,72796
"JAMMU AND KASHMIR",1,KULGAM,622,2,16095,44,16141
"JAMMU AND KASHMIR",1,POONCH,10,0,10138,29,10167
"JAMMU AND KASHMIR",1,SAMBA,624,6,12912,77,12995
PUDUCHERRY,34,KARAIKAL,598,3,8123,70,8196
"THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU",38,"DADRA AND NAGAR HAVELI",465,7,14493,155,14655
"THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU",38,DAMAN,463,6,6168,84,6258
