collection_name,catalog_url
State/UT wise Health Assistants (Female) / LHV at primary health centres(PHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Health Assistants (Female) / LHV at primary health centres(PHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Health Assistants (Female) / LHV at primary health centres(PHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Health Assistants (Female) / LHV at primary health centres(PHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Health Assistants (Male) at primary health centres(PHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Health Assistants (Male) at primary health centres(PHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Health Assistants (Male) at primary health centres(PHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Health Assistants (Male) at primary health centres(PHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Health Assistants (Male) at primary health centres(PHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Health Assistants (Male) at primary health centres(PHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Health Assistants (Male) at primary health centres(PHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Health Worker (F) / Auxiliary Nurse Midwife(ANM) at Sub-centre in tribal areas,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Health Worker (F) / Auxiliary Nurse Midwife(ANM) at Sub-centre in tribal areas,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Health Worker (F) / Auxiliary Nurse Midwife(ANM) at Sub-centre in tribal areas,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Health Worker (F) / Auxiliary Nurse Midwife(ANM) at Sub-centre in tribal areas,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Health Worker (F) / Auxiliary Nurse Midwife(ANM) at Sub-centre in tribal areas,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Health Worker (F) / Auxiliary Nurse Midwife(ANM) at Sub-centre in tribal areas,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Health Worker (Female) / Auxiliary Nurse Midwife(ANM) at Sub-Centre,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Health Worker (Female) / Auxiliary Nurse Midwife(ANM) at Sub-Centre,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Health Worker (Female) / Auxiliary Nurse Midwife(ANM) at Sub-Centre,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Health Worker (Female) / Auxiliary Nurse Midwife(ANM) at Sub-Centre,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Health Worker (Female) / Auxiliary Nurse Midwife(ANM) at Sub-Centre,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Health Worker (Female) / Auxiliary Nurse Midwife(ANM) at Sub-Centre,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Health Worker (Male) at Sub-centres,https://data.gov.in/catalog/rural-health-statistics---2016
State/UT wise Health Worker (Male) at Sub-centres,https://data.gov.in/catalog/rural-health-statistics---2018
State/UT wise Health Worker (Male) at Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Health Worker (Male) at Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Health Worker (Male) at Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Health Worker (Male) at Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Health Worker (Male) at Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Health Worker (Male) at Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Health Worker (Male) at Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Infant Mortality Rates,https://data.gov.in/catalog/infant-mortality-rate-india
State/UT wise Infant Mortality Rates,https://data.gov.in/catalog/rural-health-statistics---2016
State/UT wise Infant Mortality Rates,https://data.gov.in/catalog/rural-health-statistics---2017
State/UT wise Infant Mortality Rates,https://data.gov.in/catalog/rural-health-statistics---2018
State/UT wise Infant Mortality Rates,https://data.gov.in/catalog/rural-health-statistics-in-india---2005
State/UT wise Infant Mortality Rates,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Infant Mortality Rates,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Infant Mortality Rates,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Infant Mortality Rates,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Infant Mortality Rates,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Infant Mortality Rates,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Infant Mortality Rates,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Lab technicians at primary health centres(PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Lab technicians at primary health centres(PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Lab technicians at primary health centres(PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Lab technicians at primary health centres(PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Lab technicians at primary health centres(PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Lab technicians at primary health centres(PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Lab technicians at primary health centres(PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Laboratory technicians at primary health centres(PHCs) & community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Laboratory technicians at primary health centres(PHCs) & community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Laboratory technicians at primary health centres(PHCs) & community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Laboratory technicians at primary health centres(PHCs) & community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Laboratory technicians at primary health centres(PHCs) & community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Laboratory technicians at primary health centres(PHCs) & community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Laboratory technicians at primary health centres(PHCs) & community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Number of Govt. Hospitals & Beds in Rural & Urban Areas Including CHCs,https://data.gov.in/catalog/health-and-family-welfare-statistics---2015
State/UT wise Number of Govt. Hospitals & Beds in Rural & Urban Areas Including CHCs,https://data.gov.in/catalog/health-and-family-welfare-statistics---2017
State/UT wise Number of primary health centres(PHCs) with Ayush facility as on 30.06.2010,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Number of primary health centres(PHCs) with Ayush facility as on 30.06.2010,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Nurse Midwife/Staff Nurse at primary health centres(PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Nurse Midwife/Staff Nurse at primary health centres(PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Nurse Midwife/Staff Nurse at primary health centres(PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Nurse Midwife/Staff Nurse at primary health centres(PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Nursing Staff at primary health centres(PHCs) & community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics---2017
State/UT wise Nursing Staff at primary health centres(PHCs) & community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Nursing Staff at primary health centres(PHCs) & community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Nursing Staff at primary health centres(PHCs) & community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Nursing staff at primary health centres(PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Nursing staff at primary health centres(PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Obstetricians & Gynaecologists at Community Health Centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Obstetricians & Gynaecologists at Community Health Centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Obstetricians & Gynaecologists at Community Health Centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Obstetricians & Gynaecologists at Community Health Centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Obstetricians & Gynaecologists at Community Health Centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Obstetricians & Gynaecologists at Community Health Centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Obstetricians & Gynaecologists at Community Health Centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Obstetricians & Gynaecologists at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Obstetricians & Gynaecologists at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Obstetricians & Gynaecologists at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Obstetricians & Gynaecologists at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Obstetricians & Gynaecologists at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Obstetricians & Gynaecologists at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Obstetricians & Gynaecologists at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Paediatricians at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Paediatricians at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Paediatricians at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Paediatricians at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Paediatricians at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Paediatricians at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Paediatricians at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Physicians at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Physicians at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Physicians at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Physicians at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Physicians at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Physicians at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Physicians at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Physicians at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Physicians at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Physicians at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Physicians at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Physicians at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Physicians at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Physicians at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Radiographer at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics---2016
State/UT wise Radiographer at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics---2017
State/UT wise Radiographer at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics---2018
State/UT wise Radiographer at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics---2019
State/UT wise Radiographer at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Radiographer at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Radiographer at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Radiographer at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Radiographer at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Radiographer at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Radiographer at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Radiographers at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Radiographers at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Radiographers at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Radiographers at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Radiographers at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Radiographers at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Radiographers at community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Shortfall in health infrastructure as per 2001 population,https://data.gov.in/catalog/rural-health-statistics---2016
State/UT wise Shortfall in health infrastructure as per 2001 population,https://data.gov.in/catalog/rural-health-statistics-in-india---2005
State/UT wise Shortfall in health infrastructure as per 2001 population,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Shortfall in health infrastructure as per 2001 population,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Shortfall in health infrastructure as per 2001 population,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Shortfall in health infrastructure as per 2001 population,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Shortfall in health infrastructure as per 2001 population,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Shortfall in health infrastructure as per 2001 population,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Shortfall in health infrastructure as per 2001 population,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Surgeon at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Surgeon at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Surgeon at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Surgeon at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Surgeon at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Surgeon at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Surgeon at community health centres(CHCs) in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Surgeons at Community Health Centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Surgeons at Community Health Centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Surgeons at Community Health Centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Surgeons at Community Health Centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Surgeons at Community Health Centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Surgeons at Community Health Centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Surgeons at Community Health Centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Tenth plan targets and achievements against the targets in rural health infrastructure (upto),https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Tenth plan targets and achievements against the targets in rural health infrastructure (upto),https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Tenth plan targets and achievements against the targets in rural health infrastructure (upto),https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Tenth plan targets and achievements against the targets in rural health infrastructure (upto),https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Total Specialist at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics---2016
State/UT wise Total Specialist at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics---2017
State/UT wise Total Specialist at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics---2018
State/UT wise Total Specialist at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Total Specialist at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Total Specialist at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Total Specialist at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Total Specialist at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Total Specialist at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Total Specialist at community health centres in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Vacancy position at a glance,https://data.gov.in/catalog/rural-health-statistics---2018
State/UT wise Vacancy position at a glance,https://data.gov.in/catalog/rural-health-statistics-in-india---2005
State/UT wise Vacancy position at a glance,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Vacancy position at a glance,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Vacancy position at a glance,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Vacancy position at a glance,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Vacancy position at a glance,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Vacancy position at a glance,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Vacancy position at a glance,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise building position for Sub-centres,https://data.gov.in/catalog/rural-health-statistics---2016
State/UT wise building position for Sub-centres,https://data.gov.in/catalog/rural-health-statistics---2018
State/UT wise building position for Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2005
State/UT wise building position for Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise building position for Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise building position for Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise building position for Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise building position for Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise building position for Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise building position for Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise building position for Sub-centres in tribal areas,https://data.gov.in/catalog/rural-health-statistics---2016
State/UT wise building position for Sub-centres in tribal areas,https://data.gov.in/catalog/rural-health-statistics---2018
State/UT wise building position for Sub-centres in tribal areas,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise building position for Sub-centres in tribal areas,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise building position for Sub-centres in tribal areas,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise building position for Sub-centres in tribal areas,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise building position for Sub-centres in tribal areas,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise building position for Sub-centres in tribal areas,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise building position for Sub-centres in tribal areas,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise establishment of primary health centres during five year plans -till March,https://data.gov.in/catalog/rural-health-statistics-in-india---2005
State/UT wise establishment of primary health centres during five year plans -till March,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise establishment of primary health centres during five year plans -till March,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise establishment of primary health centres during five year plans -till March,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise establishment of primary health centres during five year plans -till March,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise establishment of primary health centres during five year plans -till March,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise establishment of primary health centres during five year plans -till March,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise facilities available at Sub-centres,https://data.gov.in/catalog/rural-health-statistics---2016
State/UT wise facilities available at Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise facilities available at Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise facilities available at Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise facilities available at Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise facilities available at Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise facilities available at Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise facilities available at Sub-centres,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise health worker (Female) / Auxiliary Nurse Midwife(ANM) at Sub-centres & primary health centres(PHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise health worker (Female) / Auxiliary Nurse Midwife(ANM) at Sub-centres & primary health centres(PHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise health worker (Female) / Auxiliary Nurse Midwife(ANM) at Sub-centres & primary health centres(PHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise health worker (Female) / Auxiliary Nurse Midwife(ANM) at Sub-centres & primary health centres(PHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise health worker (Female) / Auxiliary Nurse Midwife(ANM) at Sub-centres & primary health centres(PHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise health worker (Female) / Auxiliary Nurse Midwife(ANM) at Sub-centres & primary health centres(PHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise health worker (M) at Sub-centre in tribal area,https://data.gov.in/catalog/rural-health-statistics---2016
State/UT wise health worker (M) at Sub-centre in tribal area,https://data.gov.in/catalog/rural-health-statistics---2017
State/UT wise health worker (M) at Sub-centre in tribal area,https://data.gov.in/catalog/rural-health-statistics---2018
State/UT wise health worker (M) at Sub-centre in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise health worker (M) at Sub-centre in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise health worker (M) at Sub-centre in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise health worker (M) at Sub-centre in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise health worker (M) at Sub-centre in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise health worker (M) at Sub-centre in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise number of Sub-centers without Auxiliary Nurse Midwife(ANM)s or/and Health Workers (M),https://data.gov.in/catalog/rural-health-statistics-in-india---2005
State/UT wise number of Sub-centers without Auxiliary Nurse Midwife(ANM)s or/and Health Workers (M),https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise number of Sub-centers without Auxiliary Nurse Midwife(ANM)s or/and Health Workers (M),https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise number of Sub-centers without Auxiliary Nurse Midwife(ANM)s or/and Health Workers (M),https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise number of Sub-centers without Auxiliary Nurse Midwife(ANM)s or/and Health Workers (M),https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise number of Sub-centers without Auxiliary Nurse Midwife(ANM)s or/and Health Workers (M),https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise number of Sub-centers without Auxiliary Nurse Midwife(ANM)s or/and Health Workers (M),https://data.gov.in/catalog/rural-health-statistics-in-india---2011
"State/UT wise number of Sub-centres, PHCs & community health centres(CHCs) in tribal areas",https://data.gov.in/catalog/rural-health-statistics-in-india---2007
"State/UT wise number of Sub-centres, PHCs & community health centres(CHCs) in tribal areas",https://data.gov.in/catalog/rural-health-statistics-in-india---2008
"State/UT wise number of Sub-centres, PHCs & community health centres(CHCs) in tribal areas",https://data.gov.in/catalog/rural-health-statistics-in-india---2009
"State/UT wise number of Sub-centres, PHCs & community health centres(CHCs) in tribal areas",https://data.gov.in/catalog/rural-health-statistics-in-india---2010
"State/UT wise number of Sub-centres, PHCs & community health centres(CHCs) in tribal areas",https://data.gov.in/catalog/rural-health-statistics-in-india---2011
"State/UT wise number of Sub-centres, PHCs & community health centres(CHCs) in tribal areas",https://data.gov.in/catalog/rural-health-statistics-in-india---2012
"State/UT wise number of Sub-centres, Primary Health Centres(PHCs) & Community Health Centres(CHCs) in tribal areas as per RHS",https://data.gov.in/catalog/rural-health-statistics---2017
"State/UT wise number of Sub-centres, Primary Health Centres(PHCs) & Community Health Centres(CHCs) in tribal areas as per RHS",https://data.gov.in/catalog/rural-health-statistics-in-india---2005
"State/UT wise number of Sub-centres, Primary Health Centres(PHCs) & Community Health Centres(CHCs) in tribal areas as per RHS",https://data.gov.in/catalog/rural-health-statistics-in-india---2006
"State/UT wise number of Sub-centres, primary health centres(PHCs) & community health centres(CHCs) functioning",https://data.gov.in/catalog/rural-health-statistics-in-india---2005
"State/UT wise number of Sub-centres, primary health centres(PHCs) & community health centres(CHCs) functioning",https://data.gov.in/catalog/rural-health-statistics-in-india---2006
"State/UT wise number of Sub-centres, primary health centres(PHCs) & community health centres(CHCs) functioning",https://data.gov.in/catalog/rural-health-statistics-in-india---2007
"State/UT wise number of Sub-centres, primary health centres(PHCs) & community health centres(CHCs) functioning",https://data.gov.in/catalog/rural-health-statistics-in-india---2008
"State/UT wise number of Sub-centres, primary health centres(PHCs) & community health centres(CHCs) functioning",https://data.gov.in/catalog/rural-health-statistics-in-india---2009
