collection,catalog_title,catalog_url,collection_size
HMIS sub district level item-wise report,HMIS sub district level item-wise monthly report of Telangana,https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana,36
HMIS sub district level item-wise report,HMIS sub district level item-wise monthly report of Tripura,https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tripura,36
HMIS sub district level item-wise report,HMIS sub district level item-wise monthly report of Uttar Pradesh,https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh,36
HMIS sub district level item-wise report,HMIS sub district level item-wise monthly report of Uttarakhand,https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttarakhand,36
HMIS sub district level item-wise report,HMIS sub district level item-wise monthly report of West Bengal,https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Andaman and Nicobar Islands,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-andaman-and-nicobar-islands,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Andhra Pradesh,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-andhra-pradesh,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Arunachal Pradesh,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-arunachal-pradesh,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Assam,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-assam,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Bihar,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-bihar,36
Performance of key HMIS indicators,Performance of key HMIS Indicators across sub districts of Chandigarh,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-chandigarh,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Chhattisgarh,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-chhattisgarh,36
Performance of key HMIS indicators,Performance of key HMIS Indicators across sub districts of Dadra & Nagar Haveli,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-dadra-&-nagar-haveli,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Daman & Diu,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-daman-&-diu,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Delhi,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-delhi,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Goa,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-goa,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Gujarat,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-gujarat,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Haryana,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-haryana,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Himachal Pradesh,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-himachal-pradesh,36
Performance of key HMIS indicators,Performance of key HMIS Indicators across sub districts of Jammu & Kashmir,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-jammu-&-kashmir,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Jharkhand,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-jharkhand,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Karnataka,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-karnataka,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Kerala,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-kerala,36
Performance of key HMIS indicators,Performance of key HMIS Indicators across sub districts of Lakshadweep,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-lakshadweep,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Madhya Pradesh,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-madhya-pradesh,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Maharashtra,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-maharashtra,36
Performance of key HMIS indicators,Performance of key HMIS Indicators across sub districts of Manipur,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-manipur,36
Performance of key HMIS indicators,Performance of key HMIS Indicators across sub districts of Meghalaya,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-meghalaya,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Mizoram,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-mizoram,36
Performance of key HMIS indicators,Performance of key HMIS Indicators across sub districts of Nagaland,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-nagaland,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Odisha,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-odisha,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Puducherry,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-puducherry,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Punjab,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-punjab,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Rajasthan,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-rajasthan,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Sikkim,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-sikkim,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Tamil Nadu,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-tamil-nadu,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Telangana,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-telangana,36
Performance of key HMIS indicators,Performance of key HMIS Indicators across sub districts of Tripura,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-tripura,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Uttar Pradesh,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-uttar-pradesh,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of Uttarakhand,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-uttarakhand,36
Performance of key HMIS indicators,Performance of key HMIS indicators across sub districts of West Bengal,https://data.gov.in/catalog/performance-of-key-hmis-indicators-across-sub-districts-of-west-bengal,36
Range-wise Performance of Public Facilities,Annual Range-wise Performance of Public Facilities for C-Section Deliveries at facility,https://data.gov.in/catalog/annual-range-wise-performance-of-public-facilities-for-c-section-deliveries-at-facility,30
Range-wise Performance of Public Facilities,Annual Range-wise Performance of Public Facilities for Deliveries conducted at facility,https://data.gov.in/catalog/annual-range-wise-performance-of-public-facilities-for-deliveries-conducted-at-facility,30
Range-wise Performance of Public Facilities,Annual Range-wise Performance of Public Facilities for IPD Attendance,https://data.gov.in/catalog/annual-range-wise-performance-of-public-facilities-for-ipd-attendance,30
Range-wise Performance of Public Facilities,Annual Range-wise Performance of Public Facilities for OPD attendance,https://data.gov.in/catalog/annual-range-wise-performance-of-public-facilities-for-opd-attendance,30
Range-wise Performance of Public Facilities,Annual Range-wise Performance of Public Facilities for Operation major (General and Spinal Anaesthesia),https://data.gov.in/catalog/annual-range-wise-performance-of-public-facilities-for-operation-major-(general-and-spinal-anaesthesia),30
Range-wise Performance of Public Facilities,Annual Range-wise Performance of Public Facilities for Operation minor (No or local Anaesthesia),https://data.gov.in/catalog/annual-range-wise-performance-of-public-facilities-for-operation-minor-(no-or-local-anaesthesia),30
Range-wise Performance of Public Facilities,Quarterly Range-wise Performance of Public Facilities for C-Section Deliveries at facility,https://data.gov.in/catalog/quarterly-range-wise-performance-of-public-facilities-for-c-section-deliveries-at-facility,30
Range-wise Performance of Public Facilities,Quarterly Range-wise Performance of Public Facilities for Deliveries conducted at facility,https://data.gov.in/catalog/quarterly-range-wise-performance-of-public-facilities-for-deliveries-conducted-at-facility,30
Range-wise Performance of Public Facilities,Quarterly Range-wise Performance of Public Facilities for IPD Attendance,https://data.gov.in/catalog/quarterly-range-wise-performance-of-public-facilities-for-ipd-attendance,30
Range-wise Performance of Public Facilities,Quarterly Range-wise Performance of Public Facilities for OPD attendance,https://data.gov.in/catalog/quarterly-range-wise-performance-of-public-facilities-for-opd-attendance,30
Range-wise Performance of Public Facilities,Quarterly Range-wise Performance of Public Facilities for Operation major (General and Spinal Anaesthesia),https://data.gov.in/catalog/quarterly-range-wise-performance-of-public-facilities-for-operation-major-(general-and-spinal-anaesthesia),30
Range-wise Performance of Public Facilities,Quarterly Range-wise Performance of Public Facilities for Operation minor (No or local Anaesthesia),https://data.gov.in/catalog/quarterly-range-wise-performance-of-public-facilities-for-operation-minor-(no-or-local-anaesthesia),30
Range-wise Performance of Public Facilities,Range-wise Monthly Performance of Public Facilities for C-Section Deliveries at facility in India (Across States/UTs),https://data.gov.in/catalog/range-wise-monthly-performance-of-public-facilities-for-c-section-deliveries-at-facility-in-india-(across-states/uts),30
Range-wise Performance of Public Facilities,Range-wise Monthly Performance of Public Facilities for Deliveries conducted at facility in India (Across States/UTs),https://data.gov.in/catalog/range-wise-monthly-performance-of-public-facilities-for-deliveries-conducted-at-facility-in-india-(across-states/uts),30
Range-wise Performance of Public Facilities,Range-wise Monthly Performance of Public Facilities for IPD Attendance in India (Across States/UTs),https://data.gov.in/catalog/range-wise-monthly-performance-of-public-facilities-for-ipd-attendance-in-india-(across-states/uts),30
Range-wise Performance of Public Facilities,Range-wise Monthly Performance of Public Facilities for OPD attendance in India (Across States/UTs),https://data.gov.in/catalog/range-wise-monthly-performance-of-public-facilities-for-opd-attendance-in-india-(across-states/uts),30
Range-wise Performance of Public Facilities,Range-wise Monthly Performance of Public Facilities for Operation major (General and Spinal Anaesthesia) in India (Across States/UTs),https://data.gov.in/catalog/range-wise-monthly-performance-of-public-facilities-for-operation-major-(general-and-spinal-anaesthesia)-in-india-(across-states/uts),30
Range-wise Performance of Public Facilities,Range-wise Monthly Performance of Public Facilities for Operation minor (No or local Anaesthesia) in India (Across States/UTs),https://data.gov.in/catalog/range-wise-monthly-performance-of-public-facilities-for-operation-minor-(no-or-local-anaesthesia)-in-india-(across-states/uts),30
Range-wise Performance of Public Facilities,Range-wise Performance of Public Facilities for C-Section Deliveries at facility,https://data.gov.in/catalog/range-wise-performance-of-public-facilities-for-c-section-deliveries-at-facility,30
Range-wise Performance of Public Facilities,Range-wise Performance of Public Facilities for Deliveries conducted at facility,https://data.gov.in/catalog/range-wise-performance-of-public-facilities-for-deliveries-conducted-at-facility,30
Range-wise Performance of Public Facilities,Range-wise Performance of Public Facilities for IPD Attendance,https://data.gov.in/catalog/range-wise-performance-of-public-facilities-for-ipd-attendance,30
Range-wise Performance of Public Facilities,Range-wise Performance of Public Facilities for OPD attendance,https://data.gov.in/catalog/range-wise-performance-of-public-facilities-for-opd-attendance,30
Range-wise Performance of Public Facilities,Range-wise Performance of Public Facilities for Operation major (General and Spinal Anaesthesia),https://data.gov.in/catalog/range-wise-performance-of-public-facilities-for-operation-major-(general-and-spinal-anaesthesia),30
Range-wise Performance of Public Facilities,Range-wise Performance of Public Facilities for Operation minor (No or local Anaesthesia),https://data.gov.in/catalog/range-wise-performance-of-public-facilities-for-operation-minor-(no-or-local-anaesthesia),30
Range-wise Performance of Public Facilities,Range-wise Quarterly Performance of Public Facilities for C-Section Deliveries at facility in India (Across States/UTs),https://data.gov.in/catalog/range-wise-quarterly-performance-of-public-facilities-for-c-section-deliveries-at-facility-in-india-(across-states/uts),30
Range-wise Performance of Public Facilities,Range-wise Quarterly Performance of Public Facilities for Deliveries conducted at facility in India (Across States/UTs),https://data.gov.in/catalog/range-wise-quarterly-performance-of-public-facilities-for-deliveries-conducted-at-facility-in-india-(across-states/uts),30
Range-wise Performance of Public Facilities,Range-wise Quarterly Performance of Public Facilities for IPD Attendance in India (Across States/UTs),https://data.gov.in/catalog/range-wise-quarterly-performance-of-public-facilities-for-ipd-attendance-in-india-(across-states/uts),30
Range-wise Performance of Public Facilities,Range-wise Quarterly Performance of Public Facilities for OPD attendance in India (Across States/UTs),https://data.gov.in/catalog/range-wise-quarterly-performance-of-public-facilities-for-opd-attendance-in-india-(across-states/uts),30
Range-wise Performance of Public Facilities,Range-wise Quarterly Performance of Public Facilities for Operation major (General and Spinal Anaesthesia) in India (Across States/UTs),https://data.gov.in/catalog/range-wise-quarterly-performance-of-public-facilities-for-operation-major-(general-and-spinal-anaesthesia)-in-india-(across-states/uts),30
Range-wise Performance of Public Facilities,Range-wise Quarterly Performance of Public Facilities for Operation minor (No or local Anaesthesia) in India (Across States/UTs),https://data.gov.in/catalog/range-wise-quarterly-performance-of-public-facilities-for-operation-minor-(no-or-local-anaesthesia)-in-india-(across-states/uts),30
Rural Health Statistics,Rural Health Statistics - 2015,https://data.gov.in/catalog/rural-health-statistics---2015,15
Rural Health Statistics,Rural Health Statistics - 2016,https://data.gov.in/catalog/rural-health-statistics---2016,15
Rural Health Statistics,Rural Health Statistics - 2017,https://data.gov.in/catalog/rural-health-statistics---2017,15
Rural Health Statistics,Rural Health Statistics - 2018,https://data.gov.in/catalog/rural-health-statistics---2018,15
Rural Health Statistics,Rural Health Statistics - 2019,https://data.gov.in/catalog/rural-health-statistics---2019,15
Rural Health Statistics,Rural Health Statistics in India - 2005,https://data.gov.in/catalog/rural-health-statistics-in-india---2005,15
Rural Health Statistics,Rural Health Statistics in India - 2006,https://data.gov.in/catalog/rural-health-statistics-in-india---2006,15
Rural Health Statistics,Rural Health Statistics in India - 2007,https://data.gov.in/catalog/rural-health-statistics-in-india---2007,15
Rural Health Statistics,Rural Health Statistics in India - 2008,https://data.gov.in/catalog/rural-health-statistics-in-india---2008,15
Rural Health Statistics,Rural Health Statistics in India - 2009,https://data.gov.in/catalog/rural-health-statistics-in-india---2009,15
Rural Health Statistics,Rural Health Statistics in India - 2010,https://data.gov.in/catalog/rural-health-statistics-in-india---2010,15
Rural Health Statistics,Rural Health Statistics in India - 2011,https://data.gov.in/catalog/rural-health-statistics-in-india---2011,15
Rural Health Statistics,Rural Health Statistics in India - 2012,https://data.gov.in/catalog/rural-health-statistics-in-india---2012,15
Rural Health Statistics,Rural Health Statistics in India - 2013,https://data.gov.in/catalog/rural-health-statistics-in-india---2013,15
Rural Health Statistics,Rural Health Statistics in India - 2014,https://data.gov.in/catalog/rural-health-statistics-in-india---2014,15
Performance of key HMIS Indicators (UpTo District Level),Performance of key HMIS Indicators (UpTo District Level) for All Indicators,https://data.gov.in/catalog/performance-of-key-hmis-indicators-(upto-district-level)-for-all-indicators,5
Performance of key HMIS Indicators (UpTo District Level),Performance of key HMIS Indicators (UpTo District Level) for Child Health,https://data.gov.in/catalog/performance-of-key-hmis-indicators-(upto-district-level)-for-child-health,5
Performance of key HMIS Indicators (UpTo District Level),Performance of key HMIS Indicators (UpTo District Level) for Family Planning,https://data.gov.in/catalog/performance-of-key-hmis-indicators-(upto-district-level)-for-family-planning,5
Performance of key HMIS Indicators (UpTo District Level),Performance of key HMIS Indicators (UpTo District Level) for Maternal Health,https://data.gov.in/catalog/performance-of-key-hmis-indicators-(upto-district-level)-for-maternal-health,5
Performance of key HMIS Indicators (UpTo District Level),Performance of key HMIS Indicators (UpTo District Level) for Other Indicators,https://data.gov.in/catalog/performance-of-key-hmis-indicators-(upto-district-level)-for-other-indicators,5
Annual Health Survey,"Annual Health Survey : Clinical, Anthropometric & Bio-chemical (CAB) Survey","https://data.gov.in/catalog/annual-health-survey-:-clinical,-anthropometric-&-bio-chemical-(cab)-survey",4
Annual Health Survey,Annual Health Survey : Combined Household Houselist information,https://data.gov.in/catalog/annual-health-survey-:-combined-household-houselist-information,4
Annual Health Survey,Annual Health Survey : Mortality Schedule,https://data.gov.in/catalog/annual-health-survey-:-mortality-schedule,4
Annual Health Survey,Annual Health Survey : Woman Schedule,https://data.gov.in/catalog/annual-health-survey-:-woman-schedule,4
Health and Family Welfare Statistics,Health and Family Welfare Statistics - 2015,https://data.gov.in/catalog/health-and-family-welfare-statistics---2015,3
Health and Family Welfare Statistics,Health and Family Welfare Statistics - 2017,https://data.gov.in/catalog/health-and-family-welfare-statistics---2017,3
Health and Family Welfare Statistics,Health and Family Welfare Statistics - 2019-20,https://data.gov.in/catalog/health-and-family-welfare-statistics---2019-20,3
Indicator wise Reproductive Child Health (RCH) Report,Indicator wise Reproductive Child Health (RCH) Report: Family Planning,https://data.gov.in/catalog/indicator-wise-reproductive-child-health-(rch)-report:-family-planning,3
Indicator wise Reproductive Child Health (RCH) Report,Indicator wise Reproductive Child Health (RCH) Report: Immunization,https://data.gov.in/catalog/indicator-wise-reproductive-child-health-(rch)-report:-immunization,3
Indicator wise Reproductive Child Health (RCH) Report,Indicator wise Reproductive Child Health (RCH) Report: Maternal Health,https://data.gov.in/catalog/indicator-wise-reproductive-child-health-(rch)-report:-maternal-health,3
District Level Household and Facility Survey,District Level Household and Facility Survey (DLHS-3),https://data.gov.in/catalog/district-level-household-and-facility-survey-(dlhs-3),2
District Level Household and Facility Survey,District Level Household and Facility Survey (DLHS-4),https://data.gov.in/catalog/district-level-household-and-facility-survey-(dlhs-4),2
"Pharmacists, Laboratory Technicians and Nursing Staff At Primary Health Centres and Community Health Centres","Pharmacists, Laboratory Technicians and Nursing Staff At Primary Health Centres & Community Health Centres","https://data.gov.in/catalog/pharmacists,-laboratory-technicians-and-nursing-staff-at-primary-health-centres-&-community-health-centres",2
"Pharmacists, Laboratory Technicians and Nursing Staff At Primary Health Centres and Community Health Centres","Pharmacists, Laboratory Technicians and Nursing Staff At Primary Health Centres and Community Health Centres","https://data.gov.in/catalog/pharmacists,-laboratory-technicians-and-nursing-staff-at-primary-health-centres-and-community-health-centres",2
Age at marriage by state and residence -NFHS  and DLHS,Age at marriage by state and residence -NFHS  and DLHS,https://data.gov.in/catalog/age-at-marriage-by-state-and-residence--nfhs-and-dlhs,1
Age Specific Fertility Rates (ASFR) and Age Specific Marital Fertility Rates (ASMFR),Age Specific Fertility Rates (ASFR) and Age Specific Marital Fertility Rates (ASMFR),https://data.gov.in/catalog/age-specific-fertility-rates-(asfr)-and-age-specific-marital-fertility-rates-(asmfr),1
All India and State-wise Reproductive Child Health (RCH) Report,All India and State-wise Reproductive Child Health (RCH) Report,https://data.gov.in/catalog/all-india-and-state-wise-reproductive-child-health-(rch)-report,1
All India Health Centres Directory,All India Health Centres Directory,https://data.gov.in/catalog/all-india-health-centres-directory,1
Allopathic doctors at Primary Health Centres,Allopathic doctors at Primary Health Centres,https://data.gov.in/catalog/allopathic-doctors-at-primary-health-centres,1
Anaemia among children(6-59 months) by haemoglobin level,Anaemia among children(6-59 months) by haemoglobin level,https://data.gov.in/catalog/anaemia-among-children(6-59-months)-by-haemoglobin-level,1
Ante-natal check-up,Ante-natal check-up,https://data.gov.in/catalog/ante-natal-check-up,1
Bacille Calmette-Gurin (BCG) vaccine for children,Bacille Calmette-Gurin (BCG) vaccine for children,https://data.gov.in/catalog/bacille-calmette-gurin-(bcg)-vaccine-for-children,1
Birth Order 3 and above,Birth Order 3 and above,https://data.gov.in/catalog/birth-order-3-and-above,1
"Building Position for Sub-Centres, Primary Health Centres and Community Health Centres","Building Position for Sub-Centres, Primary Health Centres and Community Health Centres","https://data.gov.in/catalog/building-position-for-sub-centres,-primary-health-centres-and-community-health-centres",1
Causes of Maternal Deaths,Causes of Maternal Deaths,https://data.gov.in/catalog/causes-of-maternal-deaths,1
Child Mortality Rate by residence,Child Mortality Rate by residence,https://data.gov.in/catalog/child-mortality-rate-by-residence,1
Crude Birth Rate India,Crude Birth Rate India,https://data.gov.in/catalog/crude-birth-rate-india,1
Crude Birth Rate(CBR) and Total Fertility Rate(TFR),Crude Birth Rate(CBR) and Total Fertility Rate(TFR),https://data.gov.in/catalog/crude-birth-rate(cbr)-and-total-fertility-rate(tfr),1
Crude Death Rate (CDR) and Infant Mortality Rate (IMR),Crude Death Rate (CDR) and Infant Mortality Rate (IMR),https://data.gov.in/catalog/crude-death-rate-(cdr)-and-infant-mortality-rate-(imr),1
Crude Death Rate India,Crude Death Rate India,https://data.gov.in/catalog/crude-death-rate-india,1
Current Use of Contraceptives Methods by currently married women,Current Use of Contraceptives Methods by currently married women,https://data.gov.in/catalog/current-use-of-contraceptives-methods-by-currently-married-women,1
Demographic estimates for selected countries,Demographic estimates for selected countries,https://data.gov.in/catalog/demographic-estimates-for-selected-countries,1
Demographic Indicators ,Demographic Indicators ,https://data.gov.in/catalog/demographic-indicators,1
District-Wise Availability Of Health Centres In India,District-Wise Availability Of Health Centres In India,https://data.gov.in/catalog/district-wise-availability-of-health-centres-in-india,1
DT 5/DPT 5/DPT Immunisation for Children,DT 5/DPT 5/DPT Immunisation for Children,https://data.gov.in/catalog/dt-5/dpt-5/dpt-immunisation-for-children,1
Early Neo natal Mortality Rates,Early Neo natal Mortality Rates,https://data.gov.in/catalog/early-neo-natal-mortality-rates,1
Estimated Age-Specific Death Rates by Sex,Estimated Age-Specific Death Rates by Sex,https://data.gov.in/catalog/estimated-age-specific-death-rates-by-sex,1
Expectation of life at birth by sex and residence,Expectation of life at birth by sex and residence,https://data.gov.in/catalog/expectation-of-life-at-birth-by-sex-and-residence,1
Female Health Worker and Auxiliary Nurse Midwife(ANM) at Sub Centres and Primary Health Centres(PHCs),Female Health Worker and Auxiliary Nurse Midwife(ANM) at Sub Centres and Primary Health Centres(PHCs),https://data.gov.in/catalog/female-health-worker-and-auxiliary-nurse-midwife(anm)-at-sub-centres-and-primary-health-centres(phcs),1
Fertility Indicators,Fertility Indicators,https://data.gov.in/catalog/fertility-indicators,1
Full Immunisation (children aged 12-23 months) by residence,Full Immunisation (children aged 12-23 months) by residence,https://data.gov.in/catalog/full-immunisation-(children-aged-12-23-months)-by-residence,1
Global Youth Tobacco Survey (GYTS-4),Global Youth Tobacco Survey (GYTS-4),https://data.gov.in/catalog/global-youth-tobacco-survey-(gyts-4),1
Health indicator-wise monthly datasets at sub district level from HMIS ,Health indicator-wise monthly datasets at sub district level from HMIS ,https://data.gov.in/catalog/health-indicator-wise-monthly-datasets-at-sub-district-level-from-hmis,1
HIV prevalence by state (%),HIV prevalence by state (%),https://data.gov.in/catalog/hiv-prevalence-by-state-(%),1
HMIS All India level item wise and month wise comparison of Various Indicators,HMIS All India level item wise and month wise comparison of Various Indicators,https://data.gov.in/catalog/hmis-all-india-level-item-wise-and-month-wise-comparison-of-various-indicators,1
Hospital Directory (National Health Portal),Hospital Directory (National Health Portal),https://data.gov.in/catalog/hospital-directory-(national-health-portal),1
Households that do not generally use government health facilities and specific reasons for not utilizing,Households that do not generally use government health facilities and specific reasons for not utilizing,https://data.gov.in/catalog/households-that-do-not-generally-use-government-health-facilities-and-specific-reasons-for-not-utilizing,1
"India Tuberculosis Report, 2023","India Tuberculosis Report, 2023","https://data.gov.in/catalog/india-tuberculosis-report,-2023",1
Indicators from Annual Health Survey,Indicators from Annual Health Survey,https://data.gov.in/catalog/indicators-from-annual-health-survey,1
Infant Mortality Rate India,Infant Mortality Rate India,https://data.gov.in/catalog/infant-mortality-rate-india,1
Information relating to Maternal Health,Information relating to Maternal Health,https://data.gov.in/catalog/information-relating-to-maternal-health,1
Institutional Delivery,Institutional Delivery,https://data.gov.in/catalog/institutional-delivery,1
Item-wise HMIS report of all States and Districts Across the Months,Item-wise HMIS report of all States and Districts Across the Months,https://data.gov.in/catalog/item-wise-hmis-report-of-all-states-and-districts-across-the-months,1
Key Indicators of National Family Health survey (NFHS),Key Indicators of National Family Health survey (NFHS),https://data.gov.in/catalog/key-indicators-of-national-family-health-survey-(nfhs),1
Key Indicators- District Level Household and Facility Survey,Key Indicators- District Level Household and Facility Survey,https://data.gov.in/catalog/key-indicators--district-level-household-and-facility-survey,1
List of High Priority Districts identified by the department of Health and Family Welfare,List of High Priority Districts identified by the department of Health and Family Welfare,https://data.gov.in/catalog/list-of-high-priority-districts-identified-by-the-department-of-health-and-family-welfare,1
Longitudinal Ageing Study in India (LASI),Longitudinal Ageing Study in India (LASI),https://data.gov.in/catalog/longitudinal-ageing-study-in-india-(lasi),1
Manpower at Primary Health Centres,Manpower at Primary Health Centres,https://data.gov.in/catalog/manpower-at-primary-health-centres,1
Manpower at Sub-Centres and Primary Health Centres,Manpower at Sub-Centres and Primary Health Centres,https://data.gov.in/catalog/manpower-at-sub-centres-and-primary-health-centres,1
Maternal Mortality Ratio India,Maternal Mortality Ratio India,https://data.gov.in/catalog/maternal-mortality-ratio-india,1
MEASLES for children,MEASLES for children,https://data.gov.in/catalog/measles-for-children,1
Medical Termination of Pregnancies performed,Medical Termination of Pregnancies performed,https://data.gov.in/catalog/medical-termination-of-pregnancies-performed,1
Micronutrient intake - Percentage given Vitamin-A Supplements,Micronutrient intake - Percentage given Vitamin-A Supplements,https://data.gov.in/catalog/micronutrient-intake---percentage-given-vitamin-a-supplements,1
Mortality Indicators by residence,Mortality Indicators by residence,https://data.gov.in/catalog/mortality-indicators-by-residence,1
Mothers who consumed Iron-Folic Acid(IFA) for at least 90 days,Mothers who consumed Iron-Folic Acid(IFA) for at least 90 days,https://data.gov.in/catalog/mothers-who-consumed-iron-folic-acid(ifa)-for-at-least-90-days,1
National Family Health Survey (NFHS) - 5 (Provisional),National Family Health Survey (NFHS) - 5 (Provisional),https://data.gov.in/catalog/national-family-health-survey-(nfhs)---5-(provisional),1
National Family Health Survey-5 (NFHS-5) - India Districts Factsheet Data (Provisional),National Family Health Survey-5 (NFHS-5) - India Districts Factsheet Data (Provisional),https://data.gov.in/catalog/national-family-health-survey-5-(nfhs-5)---india-districts-factsheet-data-(provisional),1
Neo-Natal Mortality Rate India ,Neo-Natal Mortality Rate India ,https://data.gov.in/catalog/neo-natal-mortality-rate-india,1
Neo-natal Mortality Rates by residence,Neo-natal Mortality Rates by residence,https://data.gov.in/catalog/neo-natal-mortality-rates-by-residence,1
Number of Government Hospitals and Beds in Rural and Urban Areas,Number of Government Hospitals and Beds in Rural and Urban Areas,https://data.gov.in/catalog/number-of-government-hospitals-and-beds-in-rural-and-urban-areas,1
Number of Newborn Visited Within 24 Hrs of Home Delivery in India,Number of Newborn Visited Within 24 Hrs of Home Delivery in India,https://data.gov.in/catalog/number-of-newborn-visited-within-24-hrs-of-home-delivery-in-india,1
Number of Newborns Breastfed Within 1 Hour in India,Number of Newborns Breastfed Within 1 Hour in India,https://data.gov.in/catalog/number-of-newborns-breastfed-within-1-hour-in-india,1
Number of Newborns Having Weight Less Than 2.5 Kgs in India,Number of Newborns Having Weight Less Than 2.5 Kgs in India,https://data.gov.in/catalog/number-of-newborns-having-weight-less-than-2.5-kgs-in-india,1
Number of Newborns Weighed At Birth,Number of Newborns Weighed At Birth,https://data.gov.in/catalog/number-of-newborns-weighed-at-birth,1
Number of Oral Pill centres functioning and distribution of Oral Pill Cycles,Number of Oral Pill centres functioning and distribution of Oral Pill Cycles,https://data.gov.in/catalog/number-of-oral-pill-centres-functioning-and-distribution-of-oral-pill-cycles,1
